taxonkey,am_sid,spp
100058,w-msc-140438,crenella arenaria
100058,w-msc-140440,crenella decussata
100058,slb-128651,crenella decussata
100058,w-msc-506004,crenella divaricata
100058,slb-178194,crenella gemma
100058,w-msc-140441,crenella pellucida
100058,w-msc-532680,crenella skomma
100058,w-msc-572177,crepidula adunca
100058,w-msc-532683,crepidula argentina
100058,w-msc-419702,crepidula atrasolea
100058,w-msc-389784,crepidula carioca
100058,w-msc-160228,crepidula convexa
100058,w-msc-419703,crepidula depressa
100058,w-msc-138963,crepidula fornicata
100058,w-msc-419704,crepidula maculosa
100058,w-msc-160230,crepidula plana
100058,w-msc-532686,crepidula protea
100058,w-msc-387736,crepidula ustulatulina
100058,w-msc-234137,crepipatella dilatata
100058,w-msc-139034,creseis acicula
100058,w-msc-390545,creseis conica
100058,w-msc-139035,creseis virgula
100058,w-msc-396627,cribrarula cribraria
100058,w-msc-567602,cribrarula cumingii
100058,w-msc-529735,cribrarula gaskoini
100058,w-msc-531251,crimora multidigitalis
100058,w-msc-534009,crosslandia viridis
100058,w-msc-419705,crucibulum auricula
100058,w-msc-160233,crucibulum striatum
100058,w-msc-420329,cryoturris adamsii
100058,w-msc-420330,cryoturris cerinella
100058,slb-74126,cryoturris citronella
100058,w-msc-420331,cryoturris fargoi
100058,w-msc-420332,cryoturris quadrilineata
100058,w-msc-240776,cryptochiton stelleri
100058,w-msc-386549,cryptoconchus floridanus
100058,w-msc-420395,cryptogemma periscelida
100058,w-msc-397065,cryptomya californica
100058,w-msc-140525,cryptonatica affinis
100058,w-msc-140526,cryptonatica bathybii
100058,w-msc-394290,cryptopecten bullatus
100058,w-msc-394289,cryptopecten nux
100058,w-msc-156821,cryptopecten phrygium
100058,slb-128824,cryptopecten tissotii
100058,w-msc-394293,cryptopecten vesiculosus
100058,slb-128825,cryptopecten vesiculosus
100058,slb-114252,cryptophysema vesicula
100058,w-msc-473707,cryptospira fischeri
100058,w-msc-464122,ctena bella
100058,w-msc-140278,ctena decussata
100058,w-msc-420788,ctena orbiculata
100058,slb-70342,ctena orbiculata
100058,w-msc-381476,ctenocardia fornicata
100058,w-msc-381480,ctenocardia gustavi
100058,w-msc-381488,ctenocardia translata
100058,w-msc-381490,ctenocardia virgo
100058,slb-128964,ctenocardia virgo
100058,w-msc-505431,ctenoides ales
100058,w-msc-528700,ctenoides annulatus
100058,slb-128697,ctenoides concentricus
100058,w-msc-505434,ctenoides lischkei
100058,w-msc-395867,ctenoides miamiensis
100058,w-msc-420744,ctenoides mitis
100058,slb-68868,ctenoides mitis
100058,w-msc-539158,ctenoides philippinarum
100058,w-msc-420745,ctenoides planulatus
100058,slb-111937,ctenoides sanctipauli
100058,slb-111938,ctenoides scaber
100058,w-msc-420747,ctenoides scaber
100058,w-msc-539160,ctenoides suavis
100058,w-msc-395869,ctenoides vokesi
100058,w-msc-504483,cucullaea labiata
100058,slb-70565,cumingia lamellosa
100058,w-msc-156823,cumingia sinuosa
100058,w-msc-367566,curtitoma conoidea
100058,w-msc-160238,curtitoma hebes
100058,w-msc-160240,curtitoma incisula
100058,w-msc-433471,curtitoma novajasemljensis
100058,w-msc-160246,curtitoma trevelliana
100058,slb-176618,curtitoma trevelliana
100058,w-msc-160248,curtitoma violacea
100058,w-msc-141630,cuthona perca
100058,w-msc-532258,cuthona tina
100058,w-msc-156708,cuthona veronicae
100058,w-msc-246651,cuvierina cancapae
100058,slb-80185,cyanoplax hartwegii
100058,w-msc-449951,cyathermia naticoides
100058,w-msc-367957,cyclina sinensis
100058,w-msc-197132,cyclocardia astartoides
100058,w-msc-504894,cyclocardia bailyi
100058,w-msc-156833,cyclocardia novangliae
100058,w-msc-391745,cyclochlamys aupouria
100058,w-msc-390748,cyclochlamys delli
100058,w-msc-390749,cyclochlamys irregularis
100058,w-msc-391757,cyclochlamys lemchei
100058,slb-103253,cyclochlamys martensi
100058,w-msc-391760,cyclochlamys mestayerae
100058,w-msc-390750,cyclochlamys pileolus
100058,slb-103292,cyclochlamys pteriola
100058,w-msc-390726,cyclopecten fluctuosus
100058,w-msc-390727,cyclopecten horridus
100058,slb-180044,cyclopecten hoskynsi
100058,slb-69469,cyclopecten hoskynsi
100058,w-msc-390728,cyclopecten kapalae
100058,w-msc-391720,cyclopecten kermadecensis
100058,w-msc-390733,cyclopecten powelli
100058,w-msc-391727,cyclopecten reticulus
100058,w-msc-547087,cyclopecten secundus
100058,w-msc-420767,cyclopecten strigillatus
100058,w-msc-390736,cyclopecten textus
100058,slb-176753,cyclopecten thalassinus
100058,w-msc-419477,cyclostrema amabile
100058,w-msc-419478,cyclostrema cancellatum
100058,w-msc-419467,cyclostrema pompholyx
100058,w-msc-419480,cyclostrema tortuganum
100058,w-msc-419656,cyclostremiscus beauii
100058,w-msc-419657,cyclostremiscus cubanus
100058,w-msc-419658,cyclostremiscus dalli
100058,w-msc-419659,cyclostremiscus jeannae
100058,w-msc-160251,cyclostremiscus pentagonus
100058,w-msc-419660,cyclostremiscus suppressus
100058,slb-92392,cyclotellina remies
100058,w-msc-139472,cycloteuthis sirventi
100058,w-msc-139474,cylichna alba
100058,w-msc-575021,cylichna atahualpa
100058,w-msc-581401,cylichna attonsa
100058,w-msc-139476,cylichna cylindracea
100058,w-msc-160061,cylichna eburnea
100058,w-msc-197138,cylichna georgiana
100058,w-msc-160060,cylichna gouldii
100058,w-msc-532717,cylichna krebsii
100058,w-msc-531512,cylichna thetidis
100058,w-msc-761112,cylichna tubulosa
100058,slb-72717,cylichna verrillii
100058,w-msc-156650,cylichna vortex
100058,w-msc-531571,cylichnatys campanula
100058,slb-72679,cylichnella bidentata
100058,w-msc-156808,cylichnella oryza
100058,slb-72714,cylichnoides occultus
100058,w-msc-225025,cymatium femorale
100058,w-msc-419788,cymatium raderi
100058,w-msc-420865,cymatoica orientalis
100058,w-msc-220953,cymbiola aulica
100058,w-msc-714717,cymbiola nobilis
100058,w-msc-568006,cymbiola vespertilio
100058,w-msc-141965,cymbium olla
100058,w-msc-419725,cymbovula acicularis
100058,slb-92338,cymbula safiana
100058,w-msc-419726,cyphoma aureocinctum
100058,w-msc-432297,cyphoma gibbosum
100058,slb-179373,cyphoma gibbosum
100058,slb-76438,cyphoma intermedium
100058,slb-76420,cyphoma mcgintyi
100058,slb-76423,cyphoma signatum
100058,w-msc-216843,cypraea tigris
100058,w-msc-217000,cypraecassis rufa
100058,w-msc-224277,cypraecassis testiculus
100058,w-msc-397071,cyrenoida floridana
100058,w-msc-236786,cyrtodaria kurriana
100058,w-msc-140102,cyrtodaria siliqua
100058,w-msc-156840,cyrtopleura costata
100058,w-msc-506989,cyrtopleura lanceolata
100058,slb-118076,cyrtulus genticus
100058,slb-74559,cyrtulus undatus
100058,slb-176779,cytharomorula grayi
100058,w-msc-197139,dacrydium albidum
100058,slb-103184,dacrydium albidum
100058,w-msc-140446,dacrydium hyalinum
100058,w-msc-389074,dacrydium leucoguttatum
100058,w-msc-506018,dacrydium nipponicum
100058,w-msc-140447,dacrydium ockelmanni
100058,w-msc-506010,dacrydium pacificum
100058,w-msc-506015,dacrydium pelseneeri
100058,w-msc-140449,dacrydium vitreum
100058,w-msc-506013,dacrydium zebra
100058,w-msc-532723,dalium solidum
100058,slb-111899,dallitellina rostrata
100058,slb-70148,dallocardia muricata
100058,w-msc-433501,daphnella aureola
100058,w-msc-433509,daphnella cladara
100058,w-msc-420368,daphnella corbicula
100058,w-msc-420369,daphnella cubana
100058,w-msc-420373,daphnella lymneiformis
100058,w-msc-420374,daphnella margaretae
100058,w-msc-420367,daphnella margaretae
100058,w-msc-433540,daphnella mitrellaformis
100058,w-msc-433544,daphnella ornata
100058,w-msc-420377,daphnella retifera
100058,w-msc-433563,daphnella varicosa
100058,w-msc-433565,darbya lira
100058,w-msc-505802,davila plana
100058,w-msc-394350,decatopecten amiculum
100058,w-msc-215391,decatopecten plica
100058,w-msc-394351,decatopecten radula
100058,w-msc-394354,decatopecten strangei
100058,w-msc-511826,decipifus sixaolus
100058,slb-75140,decoradrillia pulchella
100058,w-msc-391788,delectopecten alcocki
100058,w-msc-391790,delectopecten fosterianus
100058,slb-103185,delectopecten gelatinosus
100058,w-msc-391792,delectopecten macrocheiricola
100058,w-msc-391793,delectopecten musorstomi
100058,slb-69408,delectopecten vancouverensis
100058,w-msc-391795,delectopecten vancouverensis
100058,w-msc-140702,delectopecten vitreus
100058,w-msc-506716,dendostrea folium
100058,slb-112172,dendostrea folium
100058,slb-128708,dendostrea folium
100058,w-msc-420779,dendostrea frons
100058,slb-128724,dendostrea rosacea
100058,slb-113967,dendostrea sandvichensis
100058,slb-80183,dendrochiton flectens
100058,w-msc-533877,dendrodoris arborescens
100058,w-msc-181233,dendrodoris fumata
100058,w-msc-420607,dendrodoris krebsii
100058,w-msc-537017,dendrodoris krusensternii
100058,w-msc-533880,dendrodoris krusensternii
100058,w-msc-533881,dendrodoris maugeana
100058,w-msc-139519,dendrodoris nigra
100058,w-msc-537016,dendrodoris tuberculosa
100058,w-msc-420608,dendrodoris warta
100058,w-msc-139522,dendronotus comteti
100058,w-msc-139523,dendronotus frondosus
100058,w-msc-548245,dendronotus iris
100058,w-msc-139525,dendronotus robustus
100058,w-msc-344127,dentalium aciculum
100058,w-msc-344129,dentalium agassizi
100058,w-msc-211854,dentalium aprinum
100058,w-msc-344130,dentalium austini
100058,w-msc-211851,dentalium bisexangulatum
100058,w-msc-344131,dentalium buccinulum
100058,w-msc-344132,dentalium burtonae
100058,w-msc-344133,dentalium caledonicum
100058,w-msc-344134,dentalium cheverti
100058,w-msc-887371,dentalium clavus
100058,slb-96306,dentalium congoense
100058,w-msc-225623,dentalium crosnieri
100058,w-msc-344140,dentalium decemcostatum
100058,w-msc-344141,dentalium deforgesi
100058,w-msc-211855,dentalium elephantinum
100058,slb-96565,dentalium exmouthense
100058,w-msc-344145,dentalium garrardi
100058,w-msc-344146,dentalium goftoni
100058,w-msc-344147,dentalium grahami
100058,w-msc-344148,dentalium healyi
100058,w-msc-344149,dentalium hedleyi
100058,w-msc-344151,dentalium hyperhemileuron
100058,w-msc-344153,dentalium javanum
100058,w-msc-344154,dentalium jeanae
100058,w-msc-344156,dentalium katchekense
100058,w-msc-344159,dentalium laqueatum
100058,w-msc-344162,dentalium leucoryx
100058,w-msc-344163,dentalium lochi
100058,w-msc-344164,dentalium majorinum
100058,w-msc-344165,dentalium mannarense
100058,w-msc-344168,dentalium neohexagonum
100058,w-msc-344169,dentalium obscurum
100058,w-msc-344171,dentalium octangulatum
100058,w-msc-344172,dentalium oerstedii
100058,w-msc-344173,dentalium oryx
100058,w-msc-344175,dentalium pluricostatum
100058,w-msc-344176,dentalium potteri
100058,w-msc-344177,dentalium reevei
100058,w-msc-224567,dentalium regulare
100058,w-msc-344178,dentalium robustum
100058,w-msc-344179,dentalium rowei
100058,w-msc-344180,dentalium scarabinoi
100058,w-msc-224573,dentalium strigatum
100058,w-msc-344181,dentalium stumkatae
100058,w-msc-344182,dentalium tomlini
100058,w-msc-344183,dentalium vallicolens
100058,w-msc-344184,dentalium variabile
100058,w-msc-344185,dentalium wellsi
100058,w-msc-344186,dentalium woolacottae
100058,w-msc-394060,dentamussium obliteratum
100058,w-msc-581063,dentimargo aureocinctus
100058,w-msc-160259,dentimargo eburneolus
100058,w-msc-420137,dentimargo fusinus
100058,w-msc-420138,dentimargo reductus
100058,w-msc-430779,dentiovula colobica
100058,w-msc-419387,dentistyla asperrima
100058,w-msc-419388,dentistyla dentifera
100058,w-msc-413442,depressigyra globulus
100058,slb-108932,dermatobranchus rubidus
100058,w-msc-564274,dermomurex alabastrum
100058,w-msc-564284,dermomurex elizabethae
100058,w-msc-564293,dermomurex oxum
100058,w-msc-406301,dermomurex pauperculus
100058,slb-117848,deshayesiella curvata
100058,slb-179947,desmopterus gardineri
100058,w-msc-140365,devonia perrieri
100058,w-msc-532728,diacavolinia deblainvillei
100058,w-msc-139039,diacavolinia deshayesi
100058,w-msc-719553,diacavolinia flexipes
100058,w-msc-405962,diacavolinia longirostris
100058,w-msc-532730,diacavolinia strangulata
100058,slb-80061,diacavolinia strangulata
100058,slb-80064,diacria maculata
100058,slb-171679,diacria trispinosa
100058,w-msc-139045,diacria trispinosa
100058,w-msc-509643,diaphana brazieri
100058,w-msc-509649,diaphana californica
100058,w-msc-139552,diaphana globosa
100058,w-msc-139553,diaphana hiemalis
100058,w-msc-197143,diaphana inflata
100058,w-msc-139557,diaphana minuta
100058,w-msc-197144,diaphana paessleri
100058,w-msc-509641,diaphana tasmanica
100058,slb-77731,diaphoreolis viridis
100058,slb-77446,diaulula greeleyi
100058,w-msc-532734,diaulula punctuolata
100058,w-msc-536817,diaulula sandiegensis
100058,w-msc-420091,dibaphimitra florida
100058,w-msc-396664,dicathais orbita
100058,w-msc-197146,dickdellia labioflecta
100058,slb-129272,dicyathifer mannii
100058,w-msc-419489,didianema pauli
100058,w-msc-504637,didimacar tenebrica
100058,w-msc-138825,digitaria digitaria
100058,slb-187276,diloma nigerrimum
100058,w-msc-872472,diminovula punctata
100058,w-msc-420774,dimya argentea
100058,w-msc-505307,dimya mimula
100058,w-msc-420775,dimya tigrina
100058,w-msc-703774,dimyella molokaia
100058,w-msc-505314,dimyella starcki
100058,w-msc-156843,dinocardium robustum
100058,w-msc-419336,diodora aguayoi
100058,w-msc-419337,diodora arcuata
100058,w-msc-367955,diodora aspera
100058,w-msc-160265,diodora cayenensis
100058,w-msc-419339,diodora dysoni
100058,w-msc-419340,diodora fluviana
100058,w-msc-233587,diodora funiculata
100058,w-msc-571922,diodora granifera
100058,w-msc-419342,diodora jaumei
100058,w-msc-419343,diodora listeri
100058,w-msc-419344,diodora meta
100058,w-msc-419345,diodora minuta
100058,w-msc-532737,diodora mirifica
100058,w-msc-732471,diodora mus
100058,w-msc-532738,diodora patagonica
100058,slb-170399,diodora ruppellii
100058,w-msc-419347,diodora sayi
100058,w-msc-211174,diodora singaporensis
100058,w-msc-160267,diodora tanneri
100058,w-msc-607812,diodora ticaonica
100058,w-msc-419348,diodora variegata
100058,w-msc-419349,diodora viridula
100058,w-msc-419350,diodora wetmorei
100058,w-msc-420806,diplodonta notata
100058,w-msc-420807,diplodonta nucleiformis
100058,w-msc-532742,diplodonta patagonica
100058,w-msc-420808,diplodonta punctata
100058,w-msc-141884,diplodonta subrotunda
100058,slb-68972,diplothyra curta
100058,w-msc-581837,dirona albolineata
100058,w-msc-344310,dischides belcheri
100058,slb-96494,dischides dichelus
100058,w-msc-344316,dischides ovalis
100058,w-msc-140012,dischides politus
100058,w-msc-344317,dischides prionotus
100058,w-msc-344319,dischides viperidens
100058,w-msc-344320,dischides yateensis
100058,slb-77430,discodoris branneri
100058,w-msc-464132,discolucina virginea
100058,w-msc-532750,discopsis omalos
100058,slb-128980,discors multipunctatum
100058,w-msc-342234,discoteuthis discus
100058,w-msc-196595,discoteuthis laciniosa
100058,w-msc-456584,discurria insessa
100058,w-msc-217011,distorsio anus
100058,w-msc-419785,distorsio clathrata
100058,w-msc-419786,distorsio constricta
100058,w-msc-476480,distorsio graceiellae
100058,w-msc-476483,distorsio kurzi
100058,w-msc-140726,distorsio perdistorta
100058,slb-117137,distorsio reticularis
100058,w-msc-592620,distorsio reticularis
100058,w-msc-476487,distorsio reticularis
100058,w-msc-464137,divalinga quadrisulcata
100058,w-msc-420748,divarilima albicoma
100058,w-msc-505447,divarilima sydneyensis
100058,slb-108902,diversidoris sulphurea
100058,slb-119394,divia briandi
100058,w-msc-208629,dolabella auricularia
100058,w-msc-531605,dolabrifera brazieri
100058,w-msc-224652,dolabrifera dolabrifera
100058,slb-74570,dolicholatirus cayohuesonicus
100058,w-msc-217068,dolicholatirus lancea
100058,w-msc-420019,dolicholatirus pauli
100058,w-msc-555753,dolichupis producta
100058,w-msc-564498,dolomena dilatata
100058,w-msc-564492,dolomena pulchella
100058,slb-197676,domiporta circula
100058,slb-158082,domiporta gloriola
100058,w-msc-719038,domiporta granatina
100058,w-msc-505803,donacilla picta
100058,w-msc-216489,donax bipartitus
100058,w-msc-216498,donax cuneatus
100058,w-msc-420902,donax denticulatus
100058,slb-129173,donax dysoni
100058,w-msc-216485,donax faba
100058,w-msc-420903,donax fossor
100058,w-msc-216497,donax incarnatus
100058,w-msc-494621,donax scalpellum
100058,w-msc-494725,donax scortum
100058,w-msc-139601,donax semistriatus
100058,w-msc-494732,donax striatus
100058,w-msc-420904,donax texasianus
100058,w-msc-494734,donax ticaonicus
100058,w-msc-139602,donax trunculus
100058,w-msc-156776,donax variabilis
100058,w-msc-139603,donax venustus
100058,w-msc-139604,donax vittatus
100058,w-msc-370549,doridoxa walteri
100058,slb-104552,doriopsilla aurea
100058,w-msc-533886,doriopsilla carneola
100058,w-msc-533888,doriopsilla miniata
100058,w-msc-532758,doriopsilla nigrolineata
100058,w-msc-533890,doriopsilla peculiaris
100058,slb-108907,doriopsis granulosa
100058,w-msc-558499,doriprismatica atromarginata
100058,slb-108887,doriprismatica kulonba
100058,w-msc-533956,doris cameroni
100058,slb-108908,doris chrysoderma
100058,w-msc-536827,doris fontainii
100058,w-msc-411132,doris kerguelenensis
100058,w-msc-581816,doris montereyensis
100058,slb-77318,doris montereyensis
100058,w-msc-139623,doris verrucosa
100058,slb-94016,doris wellingtonensis
100058,w-msc-574545,doryteuthis sanpaulensis
100058,slb-188227,doryteuthis gahi
100058,slb-188230,doryteuthis ocula
100058,slb-188229,doryteuthis opalescens
100058,slb-181576,doryteuthis pealeii
100058,slb-123954,doryteuthis pleii
