parent,id,parent_level,name,rank
scleractinia,135078,order,oculinidae,family
scleractinia,1455226,order,oppelismiliidae,family
scleractinia,1348080,order,oulastreidae,family
scleractinia,1439660,order,pachyphylliidae,family
scleractinia,1439664,order,pamiroseriidae,family
scleractinia,1455161,order,parepismiliidae,family
scleractinia,1440446,order,phyllosmiliidae,family
scleractinia,1439676,order,pinacophyllidae,family
scleractinia,1440385,order,placophylliidae,family
scleractinia,1439679,order,placosmiliidae,family
scleractinia,1289758,order,plesiastreidae,family
scleractinia,135079,order,pocilloporidae,family
scleractinia,1439682,order,polystylidiidae,family
scleractinia,196105,order,poritidae,family
scleractinia,1439685,order,procyclolitidae,family
scleractinia,1439693,order,protoheterastraeidae,family
scleractinia,1439698,order,pruvostastraeidae,family
scleractinia,716646,order,psammocoridae,family
scleractinia,1438042,order,reimaniphylliidae,family
scleractinia,1438040,order,rhipidastraeidae,family
scleractinia,1438005,order,rhipidogyridae,family
scleractinia,135080,order,rhizangiidae,family
scleractinia,509786,order,schizocyathidae,family
scleractinia,196106,order,siderastreidae,family
scleractinia,1438307,order,smilostyliidae,family
scleractinia,1438312,order,solenocoeniidae,family
scleractinia,509907,order,stenocyathidae,family
scleractinia,1290827,order,stylinidae,family
scleractinia,1438329,order,stylophyllidae,family
scleractinia,1438350,order,sylviellidae,family
scleractinia,1348257,order,synastraeidae,family
scleractinia,1348209,order,thamnasteriidae,family
scleractinia,1455068,order,thamnasterioidae,family
scleractinia,1437667,order,thecosmiliidae,family
scleractinia,1438073,order,trochoidomeandridae,family
scleractinia,1438173,order,tropiastraeidae,family
scleractinia,1438079,order,tropiphyllidae,family
scleractinia,135081,order,turbinoliidae,family
scleractinia,1438063,order,volzeiidae,family
scleractinia,1438053,order,zardinophyllidae,family
scolopendromorpha,450025,order,scolopendridae,family
scopalinida,598620,order,scopalinidae,family
scorpaeniformes,154666,order,anoplopomatidae,family
scorpaeniformes,125588,order,agonidae,family
scorpaeniformes,267031,order,bathylutichthyidae,family
scorpaeniformes,125589,order,cottidae,family
scorpaeniformes,154422,order,cottocomephoridae,family
scorpaeniformes,125590,order,cyclopteridae,family
scorpaeniformes,154420,order,ereuniidae,family
scorpaeniformes,154610,order,hemitripteridae,family
scorpaeniformes,234519,order,liparidae,family
scorpaeniformes,125594,order,psychrolutidae,family
scorpaeniformes,154419,order,rhamphocottidae,family
scorpaeniformes,125591,order,dactylopteridae,family
scorpaeniformes,154415,order,hexagrammidae,family
scorpaeniformes,267033,order,normanichthyidae,family
scorpaeniformes,154662,order,bembridae,family
scorpaeniformes,196073,order,hoplichthyidae,family
scorpaeniformes,154661,order,parabembridae,family
scorpaeniformes,125592,order,peristediidae,family
scorpaeniformes,125593,order,platycephalidae,family
scorpaeniformes,154267,order,plectrogeniidae,family
scorpaeniformes,125598,order,triglidae,family
scorpaeniformes,154249,order,apistidae,family
scorpaeniformes,154253,order,aploactinidae,family
scorpaeniformes,154264,order,congiopodidae,family
scorpaeniformes,267032,order,eschmeyeridae,family
scorpaeniformes,154263,order,gnathanacanthidae,family
scorpaeniformes,154248,order,neosebastidae,family
scorpaeniformes,154262,order,pataecidae,family
scorpaeniformes,826580,order,perryenidae,family
scorpaeniformes,125595,order,scorpaenidae,family
scorpaeniformes,125596,order,sebastidae,family
scorpaeniformes,125597,order,setarchidae,family
scorpaeniformes,154251,order,synanceiidae,family
scorpaeniformes,154250,order,tetrarogidae,family
scotinosphaerales,NA,order,NA,NA
scourfieldiales,368888,order,scourfieldiaceae,family
scytosiphonales,196262,order,chnoosporaceae,family
scytothamnales,599700,order,asteronemataceae,family
scytothamnales,599701,order,bachelotiaceae,family
scytothamnales,368889,order,scytothamnaceae,family
scytothamnales,196190,order,splachnidiaceae,family
sebdeniales,143743,order,sebdeniaceae,family
seguenziida,382167,order,cataegidae,family
seguenziida,1058794,order,chilodontaidae,family
seguenziida,23002,order,choristellidae,family
seguenziida,833818,order,eucyclidae,family
seguenziida,865749,order,eucycloscalidae,family
seguenziida,1058800,order,eudaroniidae,family
seguenziida,1058801,order,eunemopsidae,family
seguenziida,833882,order,lanascalidae,family
seguenziida,23088,order,pendromidae,family
seguenziida,1058808,order,pseudoturcicidae,family
seguenziida,1058809,order,sabrinellidae,family
seguenziida,23116,order,seguenziidae,family
seguenziida,23133,order,trochaclididae,family
seisonacea,134926,order,seisonidae,family
semaeostomeae,135239,order,cyaneidae,family
semaeostomeae,867503,order,drymonematidae,family
semaeostomeae,135240,order,pelagiidae,family
semaeostomeae,1259501,order,phacellophoridae,family
semaeostomeae,135241,order,ulmaridae,family
sepiida,1454585,order,belosepiidae,family
sepiida,11723,order,sepiidae,family
sepiida,1454583,order,belosepiellidae,family
sepiida,1454582,order,vasseuriidae,family
sepiida,153041,order,sepiadariidae,family
sepiida,11725,order,sepiolidae,family
septemchitonida,1353710,order,gotlandochitonidae,family
septemchitonida,1353716,order,helminthochitonidae,family
septemchitonida,1353752,order,septemchitonidae,family
sessilia,933313,order,brachylepadidae,family
sessilia,933314,order,neobrachylepadidae,family
sessilia,1423113,order,eoverrucidae,family
sessilia,733043,order,neoverrucidae,family
sessilia,733042,order,proverrucidae,family
sessilia,106066,order,verrucidae,family
sessilia,106056,order,archaeobalanidae,family
sessilia,106057,order,balanidae,family
sessilia,106058,order,pyrgomatidae,family
sessilia,733040,order,chionelasmatidae,family
sessilia,739444,order,waikalasmatidae,family
sessilia,733041,order,catophragmidae,family
sessilia,106059,order,chthamalidae,family
sessilia,106060,order,chelonibiidae,family
sessilia,106061,order,coronulidae,family
sessilia,106062,order,platylepadidae,family
sessilia,106063,order,pachylasmatidae,family
sessilia,534784,order,austrobalanidae,family
sessilia,106064,order,bathylasmatidae,family
sessilia,106065,order,tetraclitidae,family
sessilida,425447,order,ellobiophryidae,family
sessilida,163169,order,epistylididae,family
sessilida,414833,order,lagenophryidae,family
sessilida,414851,order,operculariidae,family
sessilida,425448,order,rovinjellidae,family
sessilida,163170,order,scyphidiidae,family
sessilida,163171,order,vaginicolidae,family
sessilida,163172,order,vorticellidae,family
sessilida,235773,order,zoothamniidae,family
siluriformes,154659,order,ariidae,family
siluriformes,154243,order,aspredinidae,family
siluriformes,154618,order,auchenipteridae,family
siluriformes,154645,order,bagridae,family
siluriformes,154655,order,clariidae,family
siluriformes,397230,order,claroteidae,family
siluriformes,154426,order,doradidae,family
siluriformes,267036,order,heptapteridae,family
siluriformes,154656,order,heteropneustidae,family
siluriformes,154197,order,ictaluridae,family
siluriformes,154623,order,loricariidae,family
siluriformes,154617,order,mochokidae,family
siluriformes,154648,order,pangasiidae,family
siluriformes,154427,order,pimelodidae,family
siluriformes,154425,order,plotosidae,family
siluriformes,154647,order,schilbeidae,family
siluriformes,154199,order,siluridae,family
siluriformes,154653,order,sisoridae,family
siluriformes,154621,order,trichomycteridae,family
sinuitopsida,NA,order,NA,NA
siphonariida,833933,order,acroreiidae,family
siphonariida,23118,order,siphonariidae,family
siphonocladales,NA,order,NA,NA
siphonophorae,135336,order,abylidae,family
siphonophorae,135337,order,clausophyidae,family
siphonophorae,135338,order,diphyidae,family
siphonophorae,135339,order,hippopodiidae,family
siphonophorae,135340,order,prayidae,family
siphonophorae,135341,order,sphaeronectidae,family
siphonophorae,1250532,order,tottonophyidae,family
siphonophorae,135342,order,physaliidae,family
siphonophorae,135343,order,rhizophysidae,family
siphonophorae,135344,order,agalmatidae,family
siphonophorae,135345,order,apolemiidae,family
siphonophorae,872580,order,cordagalmatidae,family
siphonophorae,266984,order,erennidae,family
siphonophorae,135347,order,forskaliidae,family
siphonophorae,135348,order,physophoridae,family
siphonophorae,135349,order,pyrostephidae,family
siphonophorae,708919,order,resomiidae,family
siphonophorae,135350,order,rhodaliidae,family
siphonophorae,827768,order,stephanomiidae,family
siphonostomatoida,345945,order,archidactylinidae,family
siphonostomatoida,135510,order,artotrogidae,family
siphonostomatoida,135511,order,asterocheridae,family
siphonostomatoida,135512,order,brychiopontiidae,family
siphonostomatoida,135513,order,caligidae,family
siphonostomatoida,135514,order,calverocheridae,family
siphonostomatoida,135515,order,cancerillidae,family
siphonostomatoida,346009,order,codobidae,family
siphonostomatoida,346010,order,coralliomyzontidae,family
siphonostomatoida,135517,order,dichelesthiidae,family
siphonostomatoida,346011,order,dichelinidae,family
siphonostomatoida,135518,order,dinopontiidae,family
siphonostomatoida,135519,order,dirivultidae,family
siphonostomatoida,346012,order,dissonidae,family
siphonostomatoida,346013,order,ecbathyriontidae,family
siphonostomatoida,346014,order,entomolepididae,family
siphonostomatoida,135521,order,eudactylinidae,family
siphonostomatoida,135523,order,hatschekiidae,family
siphonostomatoida,346015,order,hyponeoidae,family
siphonostomatoida,135524,order,kroyeriidae,family
siphonostomatoida,135525,order,lernaeopodidae,family
siphonostomatoida,135526,order,lernanthropidae,family
siphonostomatoida,135527,order,megapontiidae,family
siphonostomatoida,135528,order,micropontiidae,family
siphonostomatoida,135529,order,nanaspididae,family
siphonostomatoida,135530,order,nicothoidae,family
siphonostomatoida,135531,order,pandaridae,family
siphonostomatoida,135532,order,pennellidae,family
siphonostomatoida,135533,order,pontoeciellidae,family
siphonostomatoida,135534,order,pseudocycnidae,family
siphonostomatoida,535964,order,pseudohatschekiidae,family
siphonostomatoida,135535,order,rataniidae,family
siphonostomatoida,1288118,order,samarusidae,family
siphonostomatoida,1460954,order,sciaenophilidae,family
siphonostomatoida,346022,order,scottomyzontidae,family
siphonostomatoida,346016,order,siphonostomatoida incertae sedis,family
siphonostomatoida,135536,order,sphyriidae,family
siphonostomatoida,135537,order,sponginticolidae,family
siphonostomatoida,135538,order,spongiocnizontidae,family
siphonostomatoida,346023,order,stellicomitidae,family
siphonostomatoida,346024,order,tanypleuridae,family
siphonostomatoida,135539,order,trebiidae,family
siphonotretida,991169,order,siphonotretidae,family
sirenia,196263,order,dugongidae,family
sirenia,450778,order,prorastomidae,family
sirenia,450779,order,protosirenidae,family
sirenia,1458207,order,sirenia incertae sedis,family
sirenia,159503,order,trichechidae,family
solanales,414889,order,solanaceae,family
solemyida,489031,order,manzanellidae,family
solemyida,382246,order,nucinellidae,family
solemyida,22632,order,solemyidae,family
spatangoida,123174,order,hemiasteridae,family
spatangoida,510792,order,palaeostomatidae,family
spatangoida,510837,order,somaliasteridae,family
spatangoida,510852,order,toxasteridae,family
spatangoida,510617,order,antillasteridae,family
spatangoida,123172,order,asterostomatidae,family
spatangoida,123173,order,brissidae,family
spatangoida,510793,order,palaeotropidae,family
spatangoida,123171,order,aeropsidae,family
spatangoida,510783,order,micrasteridae,family
spatangoida,510791,order,ovulasteridae,family
spatangoida,510806,order,plesiasteridae,family
spatangoida,510800,order,periasteridae,family
spatangoida,510813,order,prenasteridae,family
spatangoida,123176,order,schizasteridae,family
spatangoida,510859,order,unifasciidae,family
spatangoida,510689,order,eupatagidae,family
spatangoida,510698,order,eurypatagidae,family
spatangoida,123175,order,loveniidae,family
spatangoida,510780,order,macropneustidae,family
spatangoida,510781,order,maretiidae,family
spatangoida,510782,order,megapneustidae,family
spatangoida,123177,order,spatangidae,family
spatangoida,510794,order,paleopneustidae,family
spatangoida,196264,order,pericosmidae,family
spathebothriidea,104940,order,acrobothriidae,family
spathebothriidea,160095,order,spathebothriidae,family
sphacelariales,599702,order,cladostephaceae,family
sphacelariales,143718,order,lithodermataceae,family
sphacelariales,143782,order,sphacelariaceae,family
sphacelariales,599703,order,sphacelodermaceae,family
sphacelariales,143783,order,stypocaulaceae,family
sphaeriida,833369,order,neomiodontidae,family
sphaerocladina,171266,order,vetulinidae,family
sphaeropleales,836369,order,bracteamorphaceae,family
sphaeropleales,164096,order,characiaceae,family
sphaeropleales,160560,order,hydrodictyaceae,family
sphaeropleales,143757,order,microsporaceae,family
sphaeropleales,558971,order,neochloridaceae,family
sphaeropleales,493879,order,radiococcaceae,family
sphaeropleales,160541,order,scenedesmaceae,family
sphenisciformes,196034,order,spheniscidae,family
sphorolithales,NA,order,NA,NA
spinulosida,123132,order,echinasteridae,family
spionida,912,order,apistobranchidae,family
spionida,22608,order,longosomatidae,family
spionida,916,order,poecilochaetidae,family
spionida,913,order,spionidae,family
spionida,915,order,trochochaetidae,family
spionida,249746,order,uncispionidae,family
spirillinida,111939,order,patellinidae,family
spirillinida,465799,order,planispirillinidae,family
spirillinida,111951,order,spirillinidae,family
spirillinida,111956,order,ammodiscidae,family
spirillinida,1310075,order,glutameandratidae,family
spirularia,100683,order,botrucnidiferidae,family
spirularia,100684,order,cerianthidae,family
spirulida,11721,order,spirulidae,family
sporadotrichida,NA,order,NA,NA
sporochnales,143785,order,sporochnaceae,family
sporolithales,143692,order,sporolithaceae,family
spumellaria,345836,order,actinommidae,family
spumellaria,367312,order,coccodiscidae,family
spumellaria,493498,order,heliodiscidae,family
spumellaria,367315,order,litheliidae,family
