species,fe_code,n_spp,fe_id
pseudotolithus moorii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
pseudotolithus senegalensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
pseudotolithus typus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus angulatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus carinatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus gibbosus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus mesodontus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus quadridentis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus richeri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus sericus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus sewelli,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
puerulus velutinus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raniceps raninus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
ranilia angustata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
ranilia constricta,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
ranilia fornicata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
ranilia guinotae,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
ranilia muricata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides benedicti,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides bouvieri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides crosnieri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides hendersoni,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides intermedius,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides laevis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides lamarcki,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides longifrons,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides louisianensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raninoides personatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
raymanninus schmitti,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
rhabdosargus holubi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
rhabdosargus niger,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
rhabdosargus thorpei,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
rhomboplites aurorubens,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
robaloscion wieneri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
romaleon antennarium,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
roncador stearnsii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sagmariasus verreauxi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
salmo labrax,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sciaena callaensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sciaena deliciosa,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sciaena umbra,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sciaena wieneri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scolopsis meridiana,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scolopsis taenioptera,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scylla serrata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides astori,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides brasiliensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides deceptor,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides delfosi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides elisabethae,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides haanii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides herklotsii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides latus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides nodifer,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarides roggeveeni,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
scyllarus arctus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
seriphus politus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sicyonia brevirostris,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillaginodes punctatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillaginops macrolepis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillaginopsis panijus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago analis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago arabica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago argentifasciata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago asiatica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago attenuata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago bassensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago boutani,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago burrus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago ciliata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago flindersi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago indica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago ingenuua,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago intermedia,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago japonica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago lutea,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago maculata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago megacephalus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago microps,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago nierstraszi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago panhwari,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago parvisquamis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago robusta,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago schomburgkii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago shaoi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago soringa,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago vincenti,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sillago vittata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
solenocera agassizii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sparidentex belayewi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sparidentex datnia,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sparidentex hasta,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sparidentex jamalensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
sparus aurata,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer brasiliensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer chrysoleuca,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer colonensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer ephelis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer ericymba,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer fuerthii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer griseus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer illecebrosus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer lanceolatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer microps,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer minor,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer naso,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer oscitans,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer rastrifer,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer stellifer,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer venezuelae,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer walkeri,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer wintersteenorum,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stellifer zestocarus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stenotomus caprinus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stenotomus chrysops,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
stigmatoteuthis arcturi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
symethis corallica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
symethis garthi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
symethis variolosa,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina anomala,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina australiensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina emerii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina gracilis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina kelanang,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina krempfi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina pratas,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina saetichelis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina spinirostris,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina spinosa,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thalassina squamifera,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thaumastocheles bipristis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thaumastocheles japonicus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thaumastocheles massonktenos,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thaumastocheles zaleucus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thymops birsteini,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thymops takedai,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
thymopsis nilenta,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina analis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina broussonnetii,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina canariensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina canosai,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina cirrosa,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina coroides,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina imberbis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina roncador,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina ronchus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
umbrina xanti,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis abulati,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis arabica,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis bartschi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis bengalensis,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis machelae,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis noctiluca,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis robsoni,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
uroteuthis vossi,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
xenichthys rupestris,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
xenichthys xanti,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
xenistius peruanus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
zariquieyon inflatus,MOBmig_FECvhi_GENshort_TRPter_LENlg_WCOLben,865,5
alcyonosyllis bisetosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis anae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis antoni,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis clarae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis emilioi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis enigmatica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis finmarchica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis granosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis hectori,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis idae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis lineata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis madeirensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis multidenticulata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis nigrolineata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis ovei,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis plectorhyncha,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis speciosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis spectabilis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
amblyosyllis vesiculosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
anoplosyllis edentula,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania arenacea,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania arminii,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania articulata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania atokalis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania brevipharyngea,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania furcelligera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania gallagheri,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania glandulosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania jonssonii,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania longisetis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania nutrix,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania pusilla,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania pusilloides,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania robusta,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania rugulosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania russelli,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania uebelackerae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania wellfleetensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brania westheidei,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
brevicirrosyllis weismanni,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
cadlina luteomarginata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis carolinae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis hongkongensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis junoyi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis kiaorensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis mangalis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis morrocoyensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis mortoni,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dentatisyllis uebelackerae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dioplosyllis cirrosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
dioplosyllis octodentata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia alexandri,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia alternata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia charcoti,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia labordai,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia macrophthalma,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia magna,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia noroi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia planipalpa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
epigamia usaensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis barbarae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis belizensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis bidentata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis carrascoi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis centroamericana,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis cirripapillata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis cryptica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis erinaceus,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis ettiennei,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis hartmannschroederae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis horrocksensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis kathrynae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis opisthodentata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis perspicax,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis serratosetosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
erinaceusyllis subterranea,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eurysyllis tuberculata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis aciculata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis assimilis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis blomstrandi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis ceylonica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis collaris,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis edenticulata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis fragilis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis grandmariae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis habei,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis intermedia,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis irregulata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis japonica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis kupfferi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis lamelligera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis liniata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis longicirrata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis longisetosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis maxima,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis nonatoi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis nuchalata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis phosphorea,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis spirocirrata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis tubicola,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
eusyllis tubifex,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone acerata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone africana,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone annamurrayae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone anomalochaeta,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone aquadulcensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone arenosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone aristata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone arrakatarkoola,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone atlantica,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone bondi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone brasiliensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone breviantennata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone brevifalcigera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone brevipes,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone cebimar,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone clavigera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone dieteri,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone dispar,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone dwisula,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone exilis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone exmouthensis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone fauveli,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone fungopapillata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone furcigera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone fustifera,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone gambiae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone gigas,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone glandulosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone goorapuranga,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone haswelli,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone heboides,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone heterosetoides,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone heterosetosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone homosetosa,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone ingridae,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone insignis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone koorenborongi,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone longiantennata,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
exogone longicornis,MOBres_FECvhi_GENshort_TRPsec_LENsm_WCOLben,844,6
