stressor,mean_imp,mean_imp_npp,iucn_sid,species
climate,0.16197596076452775,0.17571382956000195,NA,gobiodon quinquestrigatus
non-climate,0.07052591957921706,0.06741414010564191,NA,gobiodon quinquestrigatus
climate,0.1558278897018193,0.14841658259905677,NA,gobiodon reticulatus
non-climate,0.07268246362576311,0.06619131314898626,NA,gobiodon reticulatus
climate,0.15832709252699392,0.16543057270005662,NA,gobiodon rivulatus
non-climate,0.08271529483964205,0.07524467410919955,NA,gobiodon rivulatus
climate,0.15754344895773822,0.14688185632540027,NA,gobiodon spilophthalmus
non-climate,0.07745894630725923,0.061016312442483844,NA,gobiodon spilophthalmus
climate,0.1850375657509294,0.2254961358811334,NA,gobiodon unicolor
non-climate,0.06375017289523416,0.06857303330459656,NA,gobiodon unicolor
climate,0.17306558039868417,0.15523082856056933,NA,gobioides broussonnetii
non-climate,0.04615359759374058,0.04727156459286248,NA,gobioides broussonnetii
climate,0.1585086835630996,0.25353643505645895,NA,gobioides sagitta
non-climate,0.1368633921942556,0.22358282503311835,NA,gobioides sagitta
climate,0.2311360290153409,0.29260673430377887,NA,gobiomorphus cotidianus
non-climate,0.0940257511150321,0.13300223496544625,NA,gobiomorphus cotidianus
climate,0.22880843322521505,0.29049725003525595,NA,gobiomorphus gobioides
non-climate,0.09362987824942416,0.13528483053636065,NA,gobiomorphus gobioides
climate,0.1954068503627965,0.09408075115480995,NA,gobiomorus dormitor
non-climate,0.06736580554912597,0.03416428827813392,NA,gobiomorus dormitor
climate,0.19198683503492744,0.3136308714261891,NA,gobiomorus polylepis
non-climate,0.12350478978672942,0.20314940984639332,NA,gobiomorus polylepis
climate,0.156128348775784,0.25890982412376323,NA,gobionellus occidentalis
non-climate,0.14508980379003858,0.25453698851249373,NA,gobionellus occidentalis
climate,0.1748132909406414,0.15459534839760916,NA,gobionellus oceanicus
non-climate,0.06687903641058407,0.05512516530503457,NA,gobionellus oceanicus
climate,0.3258882835766688,0.13617018958378732,NA,gobionotothen acuta
non-climate,0.04144933536718239,0.004667465678797123,NA,gobionotothen acuta
climate,0.2671553840524267,0.09136015102624663,NA,gobionotothen gibberifrons
non-climate,0.042090166661122384,0.007680566182096405,NA,gobionotothen gibberifrons
climate,0.26823503633201873,0.22064773856473,NA,gobionotothen marionensis
non-climate,0.017313938142409096,0.015675915287395585,NA,gobionotothen marionensis
climate,0.1453511936103749,0.13108234314871853,NA,gobiopsis angustifrons
non-climate,0.06714644609264975,0.04575171908993561,NA,gobiopsis angustifrons
climate,0.1624317881281213,0.17399224791842466,NA,gobiopsis aporia
non-climate,0.0804159591906075,0.08039392946009176,NA,gobiopsis aporia
climate,0.16215366505971546,0.18291858741900852,NA,gobiopsis arenaria
non-climate,0.08586242413967227,0.09848878909681373,NA,gobiopsis arenaria
climate,0.1342209589788879,0.12266328178192129,NA,gobiopsis bravoi
non-climate,0.0732974042773395,0.05158300229511947,NA,gobiopsis bravoi
climate,0.15224147901527654,0.13270159401393522,NA,gobiopsis exigua
non-climate,0.06655170403434983,0.0387466536451651,NA,gobiopsis exigua
climate,0.15591666829450085,0.1727040459067515,NA,gobiopsis macrostoma
non-climate,0.09189787260466857,0.10415727982755349,NA,gobiopsis macrostoma
climate,0.20149005482366814,0.21589475715183257,NA,gobiopsis malekulae
non-climate,0.05867977689619756,0.04825361200318217,NA,gobiopsis malekulae
climate,0.13921805981284138,0.146181652234114,NA,gobiopsis quinquecincta
non-climate,0.07525722693447463,0.07696255056096445,NA,gobiopsis quinquecincta
climate,0.1841823622082105,0.2554074335068605,NA,gobiosoma bosc
non-climate,0.10901695302959309,0.1633203698306173,NA,gobiosoma bosc
climate,0.24250648264664096,0.11399769433732494,NA,gobiosoma chiquita
non-climate,0.11139771869291658,0.045733744672214326,NA,gobiosoma chiquita
climate,0.18844992811127265,0.31002446599782346,NA,gobiosoma ginsburgi
non-climate,0.12660558110716583,0.21148108254096865,NA,gobiosoma ginsburgi
climate,0.15704581534672982,0.23145541836799252,NA,gobiosoma paradoxum
non-climate,0.14118261411252842,0.21472043099714322,NA,gobiosoma paradoxum
climate,0.16605079060852898,0.27055058652327457,NA,gobiosoma seminudum
non-climate,0.1331150064774885,0.21275116683525883,NA,gobiosoma seminudum
climate,0.28067193432663856,0.053900128309198984,NA,gobius auratus
non-climate,0.282633000776838,0.05435784737315283,NA,gobius auratus
climate,0.16019676108700312,0.16818776803879795,NA,gobius bontii
non-climate,0.0835607065717691,0.08088135607315661,NA,gobius bontii
climate,0.22598952841868317,0.07460467979741137,NA,gobius cobitis
non-climate,0.2526285469893078,0.08191170287000563,NA,gobius cobitis
climate,0.26228122459500725,0.2809756310352349,NA,gobius couchi
non-climate,0.19118442289770587,0.22027085440088828,NA,gobius couchi
climate,0.22165095024564602,0.10842270212424807,NA,gobius cruentatus
non-climate,0.23298253724325171,0.10528866965609557,NA,gobius cruentatus
climate,0.2053345457579863,0.053432791423690874,NA,gobius fallax
non-climate,0.24886120192024505,0.06197259036735976,NA,gobius fallax
climate,0.16594858417362685,0.10257113445476451,NA,gobius gasteveni
non-climate,0.20190496689516413,0.11344782381520561,NA,gobius gasteveni
climate,0.22399115823011556,0.060248345211635516,NA,gobius geniporus
non-climate,0.27319774329649843,0.07010632384808295,NA,gobius geniporus
climate,0.2256159028837805,0.08735076961048616,NA,gobius incognitus
non-climate,0.2663338245167622,0.10416356408180776,NA,gobius incognitus
climate,0.2166237048731231,0.16214674648041705,NA,gobius niger
non-climate,0.1756806206673033,0.12642701670742257,NA,gobius niger
climate,0.20772901723684706,0.13319443296990333,NA,gobius paganellus
non-climate,0.21676728239749757,0.12753559402656253,NA,gobius paganellus
climate,0.2690252361096549,0.05739583753397479,NA,gobius vittatus
non-climate,0.2836501786448798,0.06031490696755358,NA,gobius vittatus
climate,0.24134584451395785,0.08511149615287682,NA,gobius xanthocephalus
non-climate,0.2712872703956829,0.10075946214401138,NA,gobius xanthocephalus
climate,0.20555715300112778,0.21022496414797487,NA,gobiusculus flavescens
non-climate,0.1979662726424683,0.20466284059423862,NA,gobiusculus flavescens
climate,0.16171128249411904,0.15376350468325573,NA,gobulus hancocki
non-climate,0.10003669184474949,0.09097819002339147,NA,gobulus hancocki
climate,0.2773244906856239,0.19241984318962144,NA,godiva rubrolineata
non-climate,0.07979594449771142,0.05264403954942824,NA,godiva rubrolineata
climate,0.26744606801016463,0.2678537791589249,NA,gomeza bicornis
non-climate,0.09809784774814038,0.0908827637266375,NA,gomeza bicornis
climate,0.2205277752902781,0.2208875810811271,NA,gomophia egyptiaca
non-climate,0.045247226321108606,0.04723861825089479,NA,gomophia egyptiaca
climate,0.3514909229517482,0.35304085777554384,NA,gomphina undulosa
non-climate,0.09772589812446304,0.10024768804195446,NA,gomphina undulosa
climate,0.2000461743310824,0.1449454633926436,NA,goneplacoides marivenae
non-climate,0.08318729421587528,0.052427082138789764,NA,goneplacoides marivenae
climate,0.2548944311118055,0.15201057404907833,NA,goneplax rhomboides
non-climate,0.1391553374808228,0.06430694836811061,NA,goneplax rhomboides
climate,0.28237872007712483,0.2781955669673978,NA,goniada littorea
non-climate,0.020500876130904712,0.026792933260965556,NA,goniada littorea
climate,0.1882427212465166,0.204995316046626,NA,goniada maculata
non-climate,0.07779517780139587,0.09784110492977248,NA,goniada maculata
climate,0.29517827846198064,0.1726152793990163,NA,goniada teres
non-climate,0.018059571525400987,0.014481845983060166,NA,goniada teres
climate,0.27898911618199435,0.17733077463288813,NA,goniadides carolinae
non-climate,0.017921021547156822,0.016343658836828947,NA,goniadides carolinae
climate,0.30067093065377287,0.18664207392940954,NA,goniaster tessellatus
non-climate,0.06095409336462287,0.03511362512402942,NA,goniaster tessellatus
climate,0.16810262236732917,0.17386867263027572,NA,gonichthys barnesi
non-climate,0.020361976053247827,0.026526517586697478,NA,gonichthys barnesi
climate,0.20460426439688467,0.1372637335130929,NA,gonichthys cocco
non-climate,0.02641408675802727,0.01512264838455961,NA,gonichthys cocco
climate,0.05664136879760019,0.07426430190735162,NA,gonichthys tenuiculus
non-climate,0.01947098952938509,0.021878076336475552,NA,gonichthys tenuiculus
climate,0.07631727452014814,0.061908473190774894,NA,gonichthys venetus
non-climate,0.02358723125033126,0.01361794092346758,NA,gonichthys venetus
climate,0.2860190438370601,0.2506813435261615,NA,goniobranchus albopunctatus
non-climate,0.06631043643387306,0.06028895618339539,NA,goniobranchus albopunctatus
climate,0.29361747296486607,0.30570521244377147,NA,goniobranchus annulatus
non-climate,0.12301757698019986,0.14302299658448228,NA,goniobranchus annulatus
climate,0.20346917706835646,0.20846566184311144,NA,goniobranchus coi
non-climate,0.08031384059297307,0.07479861727635594,NA,goniobranchus coi
climate,0.22938872745381356,0.24442899656587527,NA,goniobranchus collingwoodi
non-climate,0.0935864351509619,0.10483933881453147,NA,goniobranchus collingwoodi
climate,0.3568800144767504,0.38675360787070157,NA,goniobranchus daphne
non-climate,0.09884771620954076,0.11097456456519815,NA,goniobranchus daphne
climate,0.2503702508457665,0.2663797218714435,NA,goniobranchus epicurius
non-climate,0.08974800056124597,0.0887100463027922,NA,goniobranchus epicurius
climate,0.23696128443546374,0.2226668211663229,NA,goniobranchus geometricus
non-climate,0.07464832789643498,0.06745697070779146,NA,goniobranchus geometricus
climate,0.2469932386833919,0.2680384452448628,NA,goniobranchus sinensis
non-climate,0.09020509418532846,0.10984387216990785,NA,goniobranchus sinensis
climate,0.2219829302671094,0.2532506238055631,NA,goniobranchus tasmaniensis
non-climate,0.16059454225687456,0.17455553932990903,NA,goniobranchus tasmaniensis
climate,0.20850360323920059,0.22529197381563634,NA,goniobranchus thompsoni
non-climate,0.19253551646428543,0.19233803584253062,NA,goniobranchus thompsoni
climate,0.3753259364350444,0.38584050086070326,NA,goniobranchus tinctorius
non-climate,0.08796100408942277,0.09063852857698056,NA,goniobranchus tinctorius
climate,0.269652960137094,0.252047114431742,NA,gonioinfradens paucidentatus
non-climate,0.07330003175445148,0.056196101782677484,NA,gonioinfradens paucidentatus
climate,0.226207717017846,0.21491860733246182,NA,goniopsis cruentata
non-climate,0.08507288294632358,0.0975889241477419,NA,goniopsis cruentata
climate,0.26835789056425624,0.17573489269425585,NA,goniosupradens hawaiensis
non-climate,0.04682512922701718,0.012629840282556584,NA,goniosupradens hawaiensis
climate,0.2311260816517467,0.19349889945245308,NA,goniosupradens obtusifrons
non-climate,0.09179506264543726,0.07029202716565808,NA,goniosupradens obtusifrons
climate,0.2260561904590735,0.24746086419616617,NA,gonodactylaceus falcatus
non-climate,0.0773695297135871,0.09039942609259757,NA,gonodactylaceus falcatus
climate,0.1981716042112507,0.21168984394522256,NA,gonodactylaceus glabrous
non-climate,0.05750880623620599,0.06220202533726159,NA,gonodactylaceus glabrous
climate,0.30029954005576054,0.31568287959745117,NA,gonodactylaceus graphurus
non-climate,0.03043511690046716,0.03212118947464804,NA,gonodactylaceus graphurus
climate,0.1977336016857941,0.20771475112802315,NA,gonodactylaceus ternatensis
non-climate,0.07125474418493125,0.07565537427555163,NA,gonodactylaceus ternatensis
climate,0.2007089266734129,0.19949998580287964,NA,gonodactylellus affinis
non-climate,0.05206757469286133,0.05342059062817754,NA,gonodactylellus affinis
climate,0.1995746254303298,0.19890485916268297,NA,gonodactylellus annularis
non-climate,0.0633743239771925,0.06517717269730584,NA,gonodactylellus annularis
climate,0.25021650584229915,0.2543082961915691,NA,gonodactylellus demanii
non-climate,0.054511237629098014,0.06112517197218013,NA,gonodactylellus demanii
climate,0.22191601824955842,0.20041662985522515,NA,gonodactylellus erdmanni
non-climate,0.026178184545647746,0.024129801461485197,NA,gonodactylellus erdmanni
climate,0.22583626217934857,0.20104840469784516,NA,gonodactylellus espinosus
non-climate,0.0167882702609376,0.014673267692856293,NA,gonodactylellus espinosus
climate,0.22316228307451122,0.1871001498637991,NA,gonodactylellus incipiens
non-climate,0.011563014939967453,0.006050892247118599,NA,gonodactylellus incipiens
climate,0.1920337056227981,0.20368708456888115,NA,gonodactylellus lanchesteri
non-climate,0.07307203965174411,0.09162464346054236,NA,gonodactylellus lanchesteri
climate,0.2058715719782676,0.16670236257674223,NA,gonodactylellus micronesicus
non-climate,0.025360812357520204,0.02293531238740041,NA,gonodactylellus micronesicus
climate,0.26084062081000636,0.22848110307275626,NA,gonodactylellus rubriguttatus
non-climate,0.028848787526848392,0.030465897966815793,NA,gonodactylellus rubriguttatus
climate,0.2898001973182662,0.3170715585838571,NA,gonodactylellus viridis
non-climate,0.1063469306566474,0.12150329018371712,NA,gonodactylellus viridis
climate,0.22606222869949097,0.18106254111986259,NA,gonodactylus childi
non-climate,0.05167762527086485,0.049023780540513213,NA,gonodactylus childi
climate,0.1981106123550295,0.20099394952642283,NA,gonodactylus chiragra
non-climate,0.07376916545235164,0.08174938977366707,NA,gonodactylus chiragra
climate,0.22612404877618816,0.2200499401072883,NA,gonodactylus platysoma
non-climate,0.07658029898616162,0.08536127704846501,NA,gonodactylus platysoma
climate,0.22046658186493273,0.20559001489946385,NA,gonodactylus smithii
non-climate,0.05158561743701514,0.05197622512664836,NA,gonodactylus smithii
climate,0.1690453226633114,0.1982026013677748,NA,gonorynchus abbreviatus
non-climate,0.18499842281355106,0.251561383788635,NA,gonorynchus abbreviatus
climate,0.21076313388398002,0.20598278428736072,NA,gonorynchus forsteri
non-climate,0.02587186259444231,0.035178752080932255,NA,gonorynchus forsteri
climate,0.23741850581519136,0.2670066901314739,NA,gonorynchus gonorynchus
non-climate,0.02306179555676798,0.033276349669984565,NA,gonorynchus gonorynchus
climate,0.13966939959254823,0.14838475429619408,NA,gonorynchus greyi
non-climate,0.019355815271223608,0.025909019736756734,NA,gonorynchus greyi
climate,0.15349297881948448,0.11180915326885922,NA,gonostoma atlanticum
non-climate,0.024306301598603145,0.016134322215692293,NA,gonostoma atlanticum
climate,0.16506455444731608,0.11690198042634903,NA,gonostoma denudatum
non-climate,0.024722284723499795,0.01714549391527838,NA,gonostoma denudatum
climate,0.20371563845338506,0.08049204790346969,NA,gordiichthys irretitus
non-climate,0.06551626085689743,0.026834327136089856,NA,gordiichthys irretitus
climate,0.2012869789747724,0.13086879448147054,NA,gordiichthys leibyi
non-climate,0.05800011794847476,0.04256944976428544,NA,gordiichthys leibyi
climate,0.0818783200545663,0.021021957130625338,NA,gordonella kensleyi
non-climate,0.05209036527493578,0.005704346437952602,NA,gordonella kensleyi
climate,0.08557247328150322,0.01623665100822581,NA,gordonella paravillosa
non-climate,0.09710136618187039,0.007488625407700671,NA,gordonella paravillosa
climate,0.3714960558263213,0.18839235196462153,NA,goreopagurus piercei
non-climate,0.07584685621451755,0.025525899303592947,NA,goreopagurus piercei
climate,0.16477866334103564,0.1304623832184384,NA,gorgasia barnesi
non-climate,0.030807888845791546,0.01817336782277528,NA,gorgasia barnesi
climate,0.18983146721437674,0.1548953789770746,NA,gorgasia galzini
non-climate,0.01099537195367089,0.005384458721252724,NA,gorgasia galzini
climate,0.21917088663472842,0.0963780174436705,NA,gorgasia klausewitzi
non-climate,0.05684418257770426,0.012555428029757397,NA,gorgasia klausewitzi
climate,0.1909303695873602,0.20161185273844912,NA,gorgasia maculata
non-climate,0.059310151105306706,0.05874118885440066,NA,gorgasia maculata
