species,fe_code,n_spp,fe_id
clathria (axosuberites) cylindrica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) fauroti,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) fromontae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) georgiaensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) lambei,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) macrotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) marplatensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) multitoxaformis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) pachyaxia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) papillata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) parva,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) ramea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) riosae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) rosita,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (axosuberites) thetidis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) acanthostyli,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) acanthotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) angulifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) anthoides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) antyaja,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) arbuscula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) arcifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) arcuophora,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) arroyoi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) axociona,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) barleei,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) bergquistae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) biclathrata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) caelata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) calopora,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) calypso,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) carteri,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) compressa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) conectens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) conica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) contorta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) crassa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) dayi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) decumbens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) echinonematissima,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) elastica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) elegans,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) foliascens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) frondiculata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) gageoensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) gombawuiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) gomezae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) hexagonopora,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) hispidula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) hjorti,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) hongdoensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) horrida,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) ieoensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) indica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) inhacensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) irregularis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) juncea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) koreana,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) lissosclera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) lobata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) macroisochela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) maeandrina,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) marissuperi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) microxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) mortenseni,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) mosulpia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) multiformis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) multipes,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) murphyi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) nicoleae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) noarlungae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) oculata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) omegiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) oxyphila,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) pachystyla,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) partita,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) paucispicula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) perforata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) piniformis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) plurityla,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) productitoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) pyramidalis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) ramsayiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) ramus,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) raphanus,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) rhaphidotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) rubens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) sarai,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) sartaginula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) shirahama,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) sohuksanensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) spinispicula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) squalorum,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) striata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) stromnessa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) tortuosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) toxistricta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) toxistyla,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) toxivaria,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) transiens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) typica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) ulmus,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) unica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) whiteleggii,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) wilsoni,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (clathria) zoanthifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (cornulotrocha) cheliglomerata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (cornulotrocha) cheliradians,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (cornulotrocha) polita,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) curvichela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) dura,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) elegantula,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) imperfecta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) myxilloides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) pyramida,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) scabida,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (dendrocia) tuberculata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (isociella) incrustans,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (isociella) macropora,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (isociella) oudekraalensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (isociella) selachia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (isociella) skia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) acarnoides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) achelata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) aculeofila,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) adioristica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) africana,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) anancora,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) angularis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) anonyma,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) ascensionis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) assimilis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) atoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) aurea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) basifixa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) bicleistochelifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) bitoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) boavistae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) bulboretorta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) bulbotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) calloides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) cancapseptima,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) capverdensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) cheeki,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) cleistochela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) coccinea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) conchicola,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) crassitoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) ctenichela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) dendyi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) densa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) dianae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) ditoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) duplex,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) elliptichela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) fallax,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) frogeti,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) gorgadensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) gradalis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) grisea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) haplotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) heterotoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) hymedesmioides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) illawarrae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) ixauda,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) laevis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) lajorei,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) leighensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) levii,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) lizardensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) longistyla,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) macrochela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) matthewsi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) microjoanna,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) micronesia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) microxea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) mima,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) mytilifila,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) namibiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) normani,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) novaezealandiae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) osismica,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) parthena,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) plinthina,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) poecilosclera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) primitiva,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) rarispinosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) richmondi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) saoensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) scotti,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) sigmoidea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) simae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) snelliusae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) spinatoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) spongigartina,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) stellata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) stephensae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) strepsitoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) tenebrosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) tenuis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) tenuissima,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) toximajor,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) toxirecta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) toxitenuis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) trairae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (microciona) vacelettia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) amabilis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) amirantiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) anomala,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) aphylla,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) arborescens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) arteria,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) basiarenacea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) bitoxifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) cancellaria,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) chelosigmoidea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) collosclera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) complanata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) coriocrassus,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) costifera,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) craspedia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) cullingworthi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) darwinensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) delaubenfelsi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) dubia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) encrusta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) erecta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) fusterna,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) hallmanni,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) hermicola,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) hesperia,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) hooperi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) isodictyoides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) jolicoeuri,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) lambda,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) lematolae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) linda,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) lissoclada,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) membranacea,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) micropunctata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) minuta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) minutoides,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) naikaiensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) nervosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) ongulensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) opalina,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) oxeota,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) oxitoxa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) phorbasiformis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) placenta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) repens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) robusta,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) rubispina,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) rubra,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) styloprothesis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) sulfocleistochela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) tingens,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) vacata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) virgultosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) wesselensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (thalysias) zeai,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) abrolhosensis,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) cercidochela,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) ensiae,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) guettardi,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) nigra,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) pseudonapya,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria (wilsonella) reticulata,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria compressa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
clathria frondosa,MOBses_FEChi_GENshort_TRPpri_LENmed_WCOLrf,2043,3
