db,spec_code,species,tm,age_mat_min,age_mat_min2
fb,4037,pleurogrammus monopterygius,3.5999999046325684,NA,NA
fb,4037,pleurogrammus monopterygius,4,NA,NA
fb,4037,pleurogrammus monopterygius,NA,4,5
fb,4037,pleurogrammus monopterygius,5,NA,NA
fb,1342,pleuronectes platessa,3,NA,NA
fb,1342,pleuronectes platessa,3.069999933242798,NA,NA
fb,1342,pleuronectes platessa,1.8899999856948853,NA,NA
fb,1342,pleuronectes platessa,1.7599999904632568,NA,NA
fb,1342,pleuronectes platessa,NA,2,4
fb,1342,pleuronectes platessa,NA,3,6
fb,1342,pleuronectes platessa,NA,3,7
fb,1342,pleuronectes platessa,NA,3,NA
fb,1342,pleuronectes platessa,NA,4,NA
fb,1342,pleuronectes platessa,NA,4,NA
fb,1342,pleuronectes platessa,2.5,NA,NA
fb,1342,pleuronectes platessa,3,NA,NA
fb,1342,pleuronectes platessa,NA,2,3
fb,1342,pleuronectes platessa,NA,3,4
fb,1342,pleuronectes platessa,3,2,5
fb,1342,pleuronectes platessa,4,NA,NA
fb,1342,pleuronectes platessa,NA,3,4
fb,1342,pleuronectes platessa,NA,1,3
fb,1342,pleuronectes platessa,NA,5,6
fb,1342,pleuronectes platessa,NA,6,7
fb,1342,pleuronectes platessa,NA,5,6
fb,1342,pleuronectes platessa,NA,4,5
fb,1342,pleuronectes platessa,NA,2,3
fb,1342,pleuronectes platessa,3,NA,NA
fb,1342,pleuronectes platessa,2.8499999046325684,NA,NA
fb,1342,pleuronectes platessa,2.490000009536743,NA,NA
fb,1342,pleuronectes platessa,2.859999895095825,NA,NA
fb,1342,pleuronectes platessa,2.8499999046325684,NA,NA
fb,1342,pleuronectes platessa,2.9000000953674316,NA,NA
fb,1342,pleuronectes platessa,2.9000000953674316,NA,NA
fb,4250,pleuronectes quadrituberculatus,NA,3,4
fb,4250,pleuronectes quadrituberculatus,NA,5,7
fb,4250,pleuronectes quadrituberculatus,9.5,8,NA
fb,4706,plotosus lineatus,NA,1,3
fb,50366,podothecus sturioides,NA,3,4
fb,3228,poecilia reticulata,NA,0.25,NA
fb,3228,poecilia reticulata,NA,0.1599999964237213,0.25
fb,3228,poecilia reticulata,NA,0.30000001192092896,NA
fb,425,pogonias cromis,NA,5,NA
fb,425,pogonias cromis,NA,3,NA
fb,34,pollachius pollachius,2,NA,NA
fb,34,pollachius pollachius,3,NA,NA
fb,34,pollachius pollachius,3,NA,NA
fb,1343,pollachius virens,NA,5,10
fb,1343,pollachius virens,3,NA,NA
fb,1343,pollachius virens,2,NA,NA
fb,1343,pollachius virens,2.299999952316284,NA,NA
fb,1343,pollachius virens,4.900000095367432,NA,NA
fb,1343,pollachius virens,4.599999904632568,NA,NA
fb,1343,pollachius virens,4.75,4,6
fb,1343,pollachius virens,NA,5,7
fb,1343,pollachius virens,5.5,4,9
fb,1343,pollachius virens,NA,4,7
fb,1343,pollachius virens,5.159999847412109,NA,NA
fb,1343,pollachius virens,5.800000190734863,NA,NA
fb,5222,pollimyrus isidori,NA,0.5,NA
fb,1110,polydactylus octonemus,NA,0.5799999833106995,0.75
fb,174,polyodon spathula,9,NA,NA
fb,174,polyodon spathula,6,NA,NA
fb,350,polyprion oxygeneios,NA,10,13
fb,4542,polysteganus undulosus,7.699999809265137,NA,NA
fb,4542,polysteganus undulosus,8.899999618530273,NA,NA
fb,7903,pomacanthus maculosus,5.5,NA,NA
fb,364,pomatomus saltatrix,NA,2,NA
fb,364,pomatomus saltatrix,1.899999976158142,NA,NA
fb,364,pomatomus saltatrix,2.4000000953674316,NA,NA
fb,9190,pomatoschistus lozanoi,NA,1,NA
fb,9191,pomatoschistus marmoratus,NA,1,NA
fb,1344,pomatoschistus microps,NA,0.800000011920929,NA
fb,1345,pomatoschistus minutus,NA,0.699999988079071,NA
fb,1345,pomatoschistus minutus,1,NA,NA
fb,3388,pomoxis nigromaculatus,NA,2,3
fb,47962,ponticola bathybius,2,NA,NA
fb,57322,ponticola cephalargoides,2,NA,NA
fb,48343,ponticola eurycephalus,NA,2,NA
fb,49693,ponticola gorlap,NA,2,3
fb,49693,ponticola gorlap,NA,1,NA
fb,49693,ponticola gorlap,NA,2,NA
fb,25977,ponticola kessleri,NA,2,NA
fb,25982,ponticola syrman,1,NA,NA
fb,25982,ponticola syrman,NA,1,2
fb,5007,pontinus kuhlii,NA,6,8
fb,3071,porichthys notatus,3.5,NA,NA
fb,53766,potamotrygon leopoldi,3.5,3,4
fb,25514,potamotrygon scobina,1.7999999523162842,NA,NA
fb,898,prionace glauca,6,6,7
fb,898,prionace glauca,8,NA,NA
fb,898,prionace glauca,8,7,9
fb,898,prionace glauca,6,NA,NA
fb,898,prionace glauca,5,NA,NA
fb,898,prionace glauca,6,NA,NA
fb,898,prionace glauca,6,NA,NA
fb,898,prionace glauca,6.5,NA,NA
fb,4029,prionotus stephanophrys,4,NA,NA
fb,4029,prionotus stephanophrys,3,NA,NA
fb,4029,prionotus stephanophrys,3,NA,NA
fb,724,pristiophorus schroederi,NA,NA,NA
fb,724,pristiophorus schroederi,NA,NA,NA
fb,2546,pristis microdon,NA,10,NA
fb,51176,pristis perotteti,NA,10,NA
fb,51245,prochilodus brevis,NA,2,3
fb,11894,prochilodus nigricans,1.7999999523162842,1.600000023841858,NA
fb,11894,prochilodus nigricans,2,1.7000000476837158,NA
fb,55401,procypris rabaudi,NA,4,NA
fb,55401,procypris rabaudi,4,2,NA
fb,5008,promethichthys prometheus,4,NA,NA
fb,3328,pronotogrammus martinicensis,1,NA,NA
fb,2681,prosopium coulterii,NA,2,NA
fb,2681,prosopium coulterii,NA,1,NA
fb,2682,prosopium cylindraceum,NA,7,NA
fb,2682,prosopium cylindraceum,NA,5,NA
fb,2682,prosopium cylindraceum,NA,5,6
fb,2682,prosopium cylindraceum,NA,5,6
fb,2682,prosopium cylindraceum,NA,2,4
fb,2682,prosopium cylindraceum,2,NA,NA
fb,2682,prosopium cylindraceum,3,NA,NA
fb,2682,prosopium cylindraceum,4,NA,NA
fb,2682,prosopium cylindraceum,5,NA,NA
fb,2682,prosopium cylindraceum,5,NA,NA
fb,2682,prosopium cylindraceum,4,NA,NA
fb,12020,proterorhinus marmoratus,1,NA,NA
fb,12020,proterorhinus marmoratus,NA,1,2
fb,4513,psephurus gladius,NA,6,15
fb,4513,psephurus gladius,NA,5,10
fb,4255,psettichthys melanostictus,2,NA,NA
fb,513,psettodes erumei,NA,4,NA
fb,513,psettodes erumei,NA,3,NA
fb,46597,pseudaspius leptocephalus,5,NA,NA
fb,9817,pseudobarbus afer,NA,2,NA
fb,9817,pseudobarbus afer,NA,2,NA
fb,9924,pseudobarbus asper,NA,1,NA
fb,9924,pseudobarbus asper,NA,1,NA
fb,2549,pseudobatos productus,NA,8,NA
fb,2549,pseudobatos productus,NA,7,NA
fb,2549,pseudobatos productus,NA,7,NA
fb,2549,pseudobatos productus,8,NA,NA
fb,5923,pseudocarcharias kamoharai,5.099999904632568,NA,NA
fb,5923,pseudocarcharias kamoharai,3.0999999046325684,NA,NA
fb,475,pseudochaenichthys georgianus,NA,4,6
fb,10431,pseudochondrostoma polylepis,NA,2,NA
fb,10431,pseudochondrostoma polylepis,NA,2,NA
fb,10431,pseudochondrostoma polylepis,NA,3,4
fb,7151,pseudocyttus maculatus,31,NA,NA
fb,7151,pseudocyttus maculatus,18.5,NA,NA
fb,7151,pseudocyttus maculatus,25.5,NA,NA
fb,6291,pseudomugil mellis,NA,0.8299999833106995,1
fb,2020,pseudophycis bachus,NA,4,NA
fb,6410,pseudoplatystoma fasciatum,NA,3,NA
fb,6410,pseudoplatystoma fasciatum,NA,5,NA
fb,8695,pseudoplatystoma tigrinum,NA,8,NA
fb,8695,pseudoplatystoma tigrinum,NA,5,NA
fb,524,pseudopleuronectes americanus,1.899999976158142,NA,NA
fb,524,pseudopleuronectes americanus,3.5,NA,NA
fb,524,pseudopleuronectes americanus,3,NA,NA
fb,524,pseudopleuronectes americanus,1.899999976158142,NA,NA
fb,524,pseudopleuronectes americanus,3.299999952316284,NA,NA
fb,524,pseudopleuronectes americanus,3.299999952316284,NA,NA
fb,8556,pseudopleuronectes herzensteini,3.5,NA,NA
fb,8556,pseudopleuronectes herzensteini,3.5,NA,NA
fb,4691,pseudorasbora parva,1,1,1
fb,4691,pseudorasbora parva,2,NA,NA
fb,4691,pseudorasbora parva,1,NA,NA
fb,4634,pseudoscaphirhynchus kaufmanni,NA,6,7
fb,453,pseudupeneus prayensis,NA,0.800000011920929,NA
fb,15426,pterapogon kauderni,0.8299999833106995,NA,NA
fb,15426,pterapogon kauderni,1,NA,NA
fb,933,pterocaesio digramma,NA,2,3
fb,933,pterocaesio digramma,NA,2,3
fb,15885,pterogobius zacalles,1,NA,NA
fb,448,pterogymnus laniarius,NA,NA,6
fb,448,pterogymnus laniarius,4,NA,7
fb,48259,pungitius laevis,NA,1,NA
fb,22914,pungitius platygaster,NA,1,NA
fb,3273,pungitius pungitius,NA,1,2
fb,3273,pungitius pungitius,NA,1,2
fb,3273,pungitius pungitius,NA,0.30000001192092896,NA
fb,3273,pungitius pungitius,NA,NA,2
fb,4501,pygocentrus nattereri,NA,1,NA
fb,3051,pylodictis olivaris,NA,3,5
fb,3051,pylodictis olivaris,NA,4,6
fb,3051,pylodictis olivaris,NA,3,5
fb,3542,rachycentron canadum,NA,3,NA
fb,3542,rachycentron canadum,NA,2,NA
fb,4552,raja brachyura,9,NA,NA
fb,4552,raja brachyura,14,NA,NA
fb,4552,raja brachyura,10,NA,NA
fb,2059,raja clavata,10,NA,NA
fb,2059,raja clavata,6.130000114440918,NA,NA
fb,2059,raja clavata,6.130000114440918,NA,NA
fb,2059,raja clavata,3.900000095367432,NA,NA
fb,2059,raja clavata,5.300000190734863,NA,NA
fb,2059,raja clavata,7,NA,NA
fb,2059,raja clavata,9,NA,NA
fb,2059,raja clavata,11,NA,NA
fb,4329,raja montagui,8,NA,NA
fb,4329,raja montagui,4.150000095367432,NA,NA
fb,4329,raja montagui,3.4000000953674316,NA,NA
fb,7617,raja undulata,NA,8,10
fb,7617,raja undulata,NA,9,10
fb,7617,raja undulata,8.979999542236328,NA,NA
fb,7617,raja undulata,7.659999847412109,NA,NA
fb,111,rastrelliger kanagurta,1,NA,NA
fb,111,rastrelliger kanagurta,0.5419999957084656,NA,NA
fb,111,rastrelliger kanagurta,0.5580000281333923,NA,NA
fb,516,reinhardtius hippoglossoides,NA,7,8
fb,516,reinhardtius hippoglossoides,NA,9,11
fb,516,reinhardtius hippoglossoides,7,NA,NA
fb,516,reinhardtius hippoglossoides,9,NA,NA
fb,516,reinhardtius hippoglossoides,NA,9,10
fb,516,reinhardtius hippoglossoides,NA,11,12
fb,516,reinhardtius hippoglossoides,9.600000381469728,NA,NA
fb,516,reinhardtius hippoglossoides,10.800000190734863,NA,NA
fb,516,reinhardtius hippoglossoides,12,NA,NA
fb,516,reinhardtius hippoglossoides,9,NA,NA
fb,6511,retropinna semoni,1,NA,NA
fb,8490,rexea solandri,NA,5,NA
fb,8490,rexea solandri,NA,4,NA
fb,8490,rexea solandri,NA,4,6
fb,8490,rexea solandri,NA,3,5
fb,449,rhabdosargus globiceps,NA,2,NA
fb,5368,rhabdosargus sarba,2,NA,NA
fb,5368,rhabdosargus sarba,2.0999999046325684,NA,NA
fb,3640,rhacochilus vacca,2.5,NA,NA
fb,2944,rhinichthys cataractae,3,NA,NA
fb,2944,rhinichthys cataractae,NA,2,NA
fb,60226,rhinogobius cliffordpopei,0.33000001311302185,NA,NA
fb,15825,rhinogobius giurinus,0.38999998569488525,NA,NA
fb,2584,rhinoptera bonasus,4.5,NA,NA
fb,2584,rhinoptera bonasus,4.5,NA,NA
fb,904,rhizoprionodon taylori,NA,1,NA
fb,904,rhizoprionodon taylori,NA,1,NA
fb,904,rhizoprionodon taylori,0.9300000071525574,NA,NA
fb,904,rhizoprionodon taylori,0.5,NA,NA
fb,905,rhizoprionodon terraenovae,NA,2,2.4000000953674316
fb,905,rhizoprionodon terraenovae,NA,2.4000000953674316,2.799999952316284
fb,905,rhizoprionodon terraenovae,4,NA,NA
fb,905,rhizoprionodon terraenovae,4,NA,NA
fb,905,rhizoprionodon terraenovae,NA,2,3
fb,48115,rhoadsia altipinna,NA,0.699999988079071,NA
fb,4483,rhodeus amarus,2,NA,NA
fb,4483,rhodeus amarus,NA,1,NA
fb,2948,rhodeus sericeus,NA,2,NA
fb,2948,rhodeus sericeus,NA,2,3
fb,2948,rhodeus sericeus,2,NA,NA
fb,213,rhomboplites aurorubens,NA,3,NA
fb,25959,rhynchocypris percnurus,2,NA,NA
fb,25959,rhynchocypris percnurus,NA,2,3
fb,25894,romanogobio albipinnatus,NA,2,NA
fb,62485,romanogobio belingi,NA,2,NA
fb,46515,romanogobio benacensis,NA,1,2
fb,25911,romanogobio kesslerii,NA,1,2
fb,62462,romanogobio tanaiticus,NA,2,NA
fb,47347,romanogobio tenuicorpus,3,NA,NA
fb,62482,romanogobio vladykovi,NA,2,NA
fb,3588,roncador stearnsii,2.5,NA,NA
fb,1252,rostroraja eglanteria,NA,4,6
fb,1252,rostroraja eglanteria,NA,2,4
fb,4575,rudarius ercodes,1,NA,NA
fb,65244,rutilus caspicus,NA,2,5
fb,8416,rutilus frisii,NA,4,5
fb,8418,rutilus pigus,NA,2,3
fb,272,rutilus rutilus,NA,3,4
fb,272,rutilus rutilus,3,NA,NA
fb,272,rutilus rutilus,2,NA,NA
fb,272,rutilus rutilus,NA,3,5
fb,272,rutilus rutilus,NA,2,6
fb,272,rutilus rutilus,NA,2,3
fb,272,rutilus rutilus,NA,3,NA
fb,272,rutilus rutilus,NA,3,NA
fb,272,rutilus rutilus,NA,3,4
fb,49108,sabanejewia balcanica,2.5,2,NA
fb,49108,sabanejewia balcanica,2.5,2,NA
fb,46528,sabanejewia larvata,2,NA,NA
fb,4877,salaria fluviatilis,NA,1,NA
fb,56329,salminus brasiliensis,NA,3,NA
fb,56329,salminus brasiliensis,NA,2,NA
fb,46490,salmo carpio,NA,2,NA
fb,46490,salmo carpio,NA,3,NA
fb,65590,salmo cenerinus,NA,2,NA
fb,65590,salmo cenerinus,NA,3,NA
fb,60111,salmo ezenami,NA,2,NA
fb,60111,salmo ezenami,NA,3,NA
fb,6423,salmo letnica,NA,5,6
fb,4879,salmo macrostigma,NA,2,3
fb,4879,salmo macrostigma,NA,2,4
fb,46498,salmo marmoratus,NA,2,NA
fb,46498,salmo marmoratus,NA,3,NA
fb,46498,salmo marmoratus,NA,3,NA
fb,46498,salmo marmoratus,NA,4,NA
fb,49328,salmo rhodanensis,NA,4,NA
fb,236,salmo salar,5,3,7
fb,236,salmo salar,NA,1,4
fb,236,salmo salar,5,NA,NA
fb,236,salmo salar,3,NA,NA
fb,236,salmo salar,NA,3,6
fb,236,salmo salar,NA,3,7
fb,236,salmo salar,NA,1,3
fb,236,salmo salar,NA,1,4
fb,236,salmo salar,4,NA,NA
fb,236,salmo salar,4.900000095367432,NA,NA
fb,236,salmo salar,4.300000190734863,NA,NA
fb,236,salmo salar,5.199999809265137,NA,NA
fb,236,salmo salar,NA,1,4
fb,236,salmo salar,5.199999809265137,NA,NA
fb,236,salmo salar,4.800000190734863,NA,NA
fb,236,salmo salar,3.900000095367432,NA,NA
fb,236,salmo salar,0.800000011920929,0.5,NA
fb,236,salmo salar,NA,5,7
fb,236,salmo salar,NA,3,5
fb,238,salmo trutta,2.5,NA,NA
fb,238,salmo trutta,NA,3,5
fb,238,salmo trutta,NA,4,NA
fb,238,salmo trutta,NA,1,3
fb,238,salmo trutta,NA,3,4
fb,238,salmo trutta,2.5,2,3
fb,238,salmo trutta,NA,3,5
fb,238,salmo trutta,NA,4,6
fb,238,salmo trutta,NA,3,NA
fb,238,salmo trutta,NA,2,3
fb,238,salmo trutta,NA,1,3
fb,238,salmo trutta,NA,2,4
fb,238,salmo trutta,2,1,NA
fb,238,salmo trutta,3.0999999046325684,NA,NA
fb,238,salmo trutta,3.5,NA,NA
fb,238,salmo trutta,3.200000047683716,NA,NA
fb,238,salmo trutta,4,NA,NA
fb,238,salmo trutta,3.200000047683716,NA,NA
fb,238,salmo trutta,4.400000095367432,NA,NA
fb,238,salmo trutta,1.7999999523162842,NA,NA
fb,238,salmo trutta,2.5,NA,NA
fb,238,salmo trutta,NA,3.299999952316284,NA
fb,238,salmo trutta,3.799999952316284,NA,NA
fb,238,salmo trutta,3.5999999046325684,NA,NA
fb,238,salmo trutta,4.199999809265137,NA,NA
fb,238,salmo trutta,2.5999999046325684,NA,NA
fb,238,salmo trutta,3.5,NA,NA
fb,238,salmo trutta,NA,2,5
fb,238,salmo trutta,NA,2,6
fb,238,salmo trutta,1,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,1,NA,NA
fb,238,salmo trutta,1,NA,NA
fb,238,salmo trutta,1,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,2,NA,NA
fb,238,salmo trutta,NA,1,2
fb,238,salmo trutta,NA,2,4
fb,238,salmo trutta,NA,3,5
fb,238,salmo trutta,4,3,4
fb,238,salmo trutta,5,4,5
fb,238,salmo trutta,3,1,4
fb,238,salmo trutta,NA,3,4
fb,238,salmo trutta,0.7099999785423279,NA,NA
fb,238,salmo trutta,0.800000011920929,NA,NA
fb,238,salmo trutta,1.1200000047683716,NA,NA
fb,238,salmo trutta,NA,4,7
fb,238,salmo trutta,NA,2,4
fb,238,salmo trutta,NA,3,5
fb,238,salmo trutta,NA,3,NA
fb,238,salmo trutta,NA,3,NA
fb,247,salvelinus alpinus,6.900000095367432,NA,NA
fb,247,salvelinus alpinus,10,NA,NA
fb,247,salvelinus alpinus,NA,4,5
fb,247,salvelinus alpinus,NA,5,10
fb,247,salvelinus alpinus,NA,4,10
fb,247,salvelinus alpinus,NA,3,4
fb,247,salvelinus alpinus,NA,4,6
fb,246,salvelinus fontinalis,NA,2,3
fb,246,salvelinus fontinalis,NA,1,2
fb,246,salvelinus fontinalis,NA,1,2
fb,246,salvelinus fontinalis,NA,3,4
fb,246,salvelinus fontinalis,NA,2,3
fb,65319,salvelinus lepechini,NA,4,6
fb,6411,salvelinus leucomaenis,NA,3,NA
fb,2691,salvelinus malma,NA,5,NA
fb,2691,salvelinus malma,NA,3,NA
fb,2691,salvelinus malma,4,NA,NA
fb,49346,salvelinus murta,NA,3,6
fb,248,salvelinus namaycush,NA,6,7
fb,248,salvelinus namaycush,NA,5,13
fb,248,salvelinus namaycush,NA,12,15
fb,248,salvelinus namaycush,NA,12,14
fb,248,salvelinus namaycush,NA,10,15
fb,248,salvelinus namaycush,NA,5,20
fb,248,salvelinus namaycush,8,NA,NA
fb,248,salvelinus namaycush,12,NA,NA
fb,248,salvelinus namaycush,8,NA,NA
fb,248,salvelinus namaycush,9,NA,NA
fb,248,salvelinus namaycush,10,NA,NA
fb,248,salvelinus namaycush,6,NA,NA
fb,248,salvelinus namaycush,5,NA,NA
fb,248,salvelinus namaycush,7,NA,NA
fb,248,salvelinus namaycush,11,NA,NA
fb,248,salvelinus namaycush,8,NA,NA
fb,248,salvelinus namaycush,14,NA,NA
fb,248,salvelinus namaycush,NA,6,7
fb,248,salvelinus namaycush,NA,6,7
fb,248,salvelinus namaycush,NA,3,7
fb,248,salvelinus namaycush,NA,4,8
fb,248,salvelinus namaycush,NA,9,NA
fb,248,salvelinus namaycush,6,NA,NA
fb,248,salvelinus namaycush,4,NA,NA
fb,248,salvelinus namaycush,8.300000190734863,NA,NA
fb,49367,salvelinus thingvallensis,NA,2,4
fb,49369,salvelinus umbla,NA,2,3
fb,10053,sandelia bainsii,NA,2,NA
fb,10053,sandelia bainsii,NA,2,NA
fb,10053,sandelia bainsii,NA,2,NA
fb,360,sander lucioperca,3,2,4
fb,360,sander lucioperca,NA,3,10
fb,360,sander lucioperca,NA,2,NA
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,NA,1,2
fb,360,sander lucioperca,NA,1,2
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,NA,3,5
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,NA,8,9
fb,360,sander lucioperca,NA,9,10
fb,360,sander lucioperca,NA,7,8
fb,360,sander lucioperca,NA,8,9
fb,360,sander lucioperca,NA,6,8
fb,360,sander lucioperca,NA,7,9
fb,360,sander lucioperca,NA,6,7
fb,360,sander lucioperca,NA,7,8
fb,360,sander lucioperca,NA,5,8
fb,360,sander lucioperca,NA,6,9
fb,360,sander lucioperca,NA,5,6
fb,360,sander lucioperca,NA,6,7
fb,360,sander lucioperca,NA,3,5
fb,360,sander lucioperca,NA,4,6
fb,360,sander lucioperca,NA,3,6
fb,360,sander lucioperca,NA,4,7
fb,360,sander lucioperca,NA,2,5
fb,360,sander lucioperca,NA,3,6
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,5,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,5,NA,NA
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,4,5
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,5,NA,NA
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,4,5
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,NA,1,3
fb,360,sander lucioperca,NA,2,4
fb,360,sander lucioperca,2,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,NA,1,2
fb,360,sander lucioperca,NA,1,2
fb,360,sander lucioperca,NA,5,6
fb,360,sander lucioperca,5,NA,NA
fb,360,sander lucioperca,NA,4,5
fb,360,sander lucioperca,6,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,NA,2,10
fb,360,sander lucioperca,NA,3,8
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,2,3
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,3,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,4,NA,NA
fb,360,sander lucioperca,5,NA,NA
fb,360,sander lucioperca,4.099999904632568,NA,NA
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,3,4
fb,360,sander lucioperca,NA,4,5
fb,3516,sander vitreus,NA,2,3
fb,3516,sander vitreus,NA,4,5
fb,3516,sander vitreus,NA,2,4
fb,3516,sander vitreus,NA,3,6
fb,3516,sander vitreus,NA,3.890000104904175,4.880000114440918
fb,3516,sander vitreus,NA,3,4
fb,3516,sander vitreus,NA,4,5
fb,3516,sander vitreus,NA,6,NA
fb,3516,sander vitreus,5,NA,NA
fb,3516,sander vitreus,7,NA,NA
fb,3516,sander vitreus,5,NA,NA
fb,3516,sander vitreus,3,NA,NA
fb,3516,sander vitreus,2,NA,NA
fb,9405,sander volgensis,NA,3,4
fb,47348,sarcocheilichthys czerskii,3,NA,NA
fb,47349,sarcocheilichthys sinensis,3,NA,NA
fb,113,sarda chiliensis,NA,2,NA
fb,115,sarda sarda,1,NA,NA
fb,115,sarda sarda,1,NA,NA
fb,115,sarda sarda,1,NA,NA
fb,115,sarda sarda,1,NA,NA
fb,1350,sardina pilchardus,2,NA,NA
fb,1350,sardina pilchardus,2,NA,NA
fb,1350,sardina pilchardus,2,NA,NA
fb,1350,sardina pilchardus,1.7000000476837158,NA,NA
fb,1350,sardina pilchardus,1,NA,NA
fb,1043,sardinella aurita,1,NA,NA
fb,1043,sardinella aurita,1,NA,NA
fb,1043,sardinella aurita,1.0399999618530271,0.6499999761581421,2.5299999713897705
fb,1043,sardinella aurita,1.3300000429153442,0.6700000166893005,3.0399999618530273
fb,1505,sardinella brasiliensis,1,NA,NA
fb,1511,sardinella longiceps,2,NA,NA
fb,1511,sardinella longiceps,1.9700000286102295,NA,NA
fb,1511,sardinella longiceps,1.899999976158142,NA,NA
fb,1047,sardinella maderensis,3,NA,NA
fb,1519,sardinella zunasi,NA,1,NA
fb,1477,sardinops sagax,NA,1,4
fb,1477,sardinops sagax,NA,1,3
fb,1477,sardinops sagax,NA,NA,2
fb,1477,sardinops sagax,4,NA,NA
fb,1477,sardinops sagax,1.5,1,2
fb,5364,sargochromis carlottae,NA,2,NA
fb,5364,sargochromis carlottae,NA,2,NA
fb,5361,sargochromis codringtonii,NA,1,NA
fb,5361,sargochromis codringtonii,NA,2,NA
fb,5361,sargochromis codringtonii,NA,2,NA
fb,5363,sargochromis giardi,NA,1,3
fb,5363,sargochromis giardi,NA,1,3
fb,26090,sarmarutilus rubilio,NA,2,3
fb,26090,sarmarutilus rubilio,NA,1,NA
fb,26090,sarmarutilus rubilio,NA,2,NA
fb,1389,sarotherodon galilaeus,2,NA,NA
fb,1389,sarotherodon galilaeus,2,NA,NA
fb,1389,sarotherodon galilaeus,1.5,NA,NA
fb,1389,sarotherodon galilaeus,1.5,NA,NA
fb,204,sarpa salpa,2,NA,NA
fb,1055,saurida undosquamis,1.100000023841858,NA,NA
fb,1055,saurida undosquamis,1.7999999523162842,NA,NA
fb,47352,saurogobio dabryi,3,NA,NA
fb,2595,scaphirhynchus albus,NA,15,NA
fb,2595,scaphirhynchus albus,NA,5,7
fb,2595,scaphirhynchus albus,NA,3,NA
fb,2596,scaphirhynchus platorynchus,NA,5,7
fb,49064,scardinius acarnanicus,NA,2,3
fb,2951,scardinius erythrophthalmus,4,NA,NA
fb,2951,scardinius erythrophthalmus,3,NA,NA
fb,2951,scardinius erythrophthalmus,5,5,5
fb,2951,scardinius erythrophthalmus,NA,3,4
fb,2951,scardinius erythrophthalmus,1,NA,NA
fb,2951,scardinius erythrophthalmus,1,NA,NA
fb,65320,scardinius hesperidicus,NA,2,3
fb,5548,scarus ghobban,2,NA,NA
fb,5555,scarus rubroviolaceus,4,NA,NA
fb,4698,scatophagus argus,NA,1,NA
fb,4698,scatophagus argus,NA,1,NA
fb,12914,schilbe intermedius,2,NA,NA
fb,8705,schizothorax richardsonii,NA,2,NA
fb,840,schroederichthys maculatus,NA,NA,2
fb,840,schroederichthys maculatus,NA,NA,2
fb,951,sciades herzbergii,NA,2,3
fb,951,sciades herzbergii,NA,3,NA
fb,952,sciades parkeri,2,NA,NA
fb,955,sciades proops,NA,1.5,NA
fb,1294,sciades sona,2,NA,NA
fb,1707,sciaena umbra,3,NA,NA
fb,1707,sciaena umbra,3,NA,NA
fb,1191,sciaenops ocellatus,NA,NA,3
fb,1191,sciaenops ocellatus,NA,3,6
