spec_code,species,db,length,length_female,common_length,common_length_f
24193,centrodraco acanthopoma,fb,11,NA,NA,NA
65486,centrodraco atrifilum,fb,2.119999885559082,3.369999885559082,NA,NA
67935,centrodraco fidelis,fb,4.239999771118164,NA,NA,NA
28089,centrodraco gegonipus,fb,6.690000057220459,NA,NA,NA
10589,centrodraco insolitus,fb,10.390000343322754,NA,NA,NA
28091,centrodraco lineatus,fb,12.020000457763672,NA,NA,NA
28090,centrodraco oregonus,fb,14,NA,NA,NA
59303,centrodraco otohime,fb,11,NA,NA,NA
24194,centrodraco pseudoxenicus,fb,9.5,NA,NA,NA
28094,centrodraco rubellus,fb,9.81999969482422,NA,NA,NA
28117,centrodraco striatus,fb,9.399999618530272,NA,NA,NA
10339,centrogenys vaigiensis,fb,25,NA,9.300000190734863,NA
55,centrolabrus exoletus,fb,18,NA,12,NA
16339,centrolabrus melanocercus,fb,14,NA,11,NA
249,centrolophus niger,fb,150,NA,60,NA
47704,centromochlus altae,fb,3.549999952316284,NA,NA,NA
62580,centromochlus bockmanni,fb,4.800000190734863,NA,NA,NA
68184,centromochlus britskii,fb,3.9200000762939458,NA,NA,NA
47708,centromochlus concolor,fb,7.650000095367432,NA,NA,NA
47720,centromochlus existimatus,fb,9.020000457763672,NA,NA,NA
68638,centromochlus ferrarisi,fb,7.059999942779541,NA,NA,NA
47722,centromochlus heckelii,fb,13.899999618530272,NA,NA,NA
58292,centromochlus macracanthus,fb,12.970000267028809,NA,NA,NA
67224,centromochlus meridionalis,fb,6.159999847412109,NA,NA,NA
47713,centromochlus perugiae,fb,5,NA,NA,NA
47715,centromochlus punctatus,fb,4.5,NA,NA,NA
47716,centromochlus reticulatus,fb,3.9800000190734863,NA,NA,NA
53697,centromochlus romani,fb,3.2699999809265137,NA,NA,NA
47717,centromochlus schultzi,fb,10.890000343322754,NA,NA,NA
47718,centromochlus simplex,fb,4.769999980926514,NA,NA,NA
53922,centrophorus atromarginatus,fb,87,NA,NA,NA
648,centrophorus granulosus,fb,170,145.5,NA,NA
649,centrophorus harrissoni,fb,111.4000015258789,NA,NA,NA
54130,centrophorus isodon,fb,108,NA,NA,NA
68495,centrophorus lesliei,fb,76.5,99,NA,NA
68496,centrophorus longipinnis,fb,77.5,93,NA,NA
651,centrophorus moluccensis,fb,100,NA,NA,NA
63812,centrophorus seychellorum,fb,79.69999694824219,65.19999694824219,NA,NA
653,centrophorus squamosus,fb,164,NA,NA,NA
654,centrophorus tessellatus,fb,89,NA,NA,NA
655,centrophorus uyato,fb,110,NA,NA,NA
64110,centrophorus westraliensis,fb,NA,90.9000015258789,NA,NA
64111,centrophorus zeehaani,fb,91,102.69999694824219,NA,NA
4577,centrophryne spinulosa,fb,1.2799999713897705,24.700000762939453,NA,NA
6384,centropogon australis,fb,15,NA,NA,NA
14804,centropogon latifrons,fb,12.5,NA,NA,NA
59011,centropogon marmoratus,fb,6.860000133514404,NA,NA,NA
10975,centropomus armatus,fb,37,NA,25,NA
1013,centropomus ensiferus,fb,36.19499969482422,NA,25,NA
6429,centropomus medius,fb,65,NA,30,NA
7531,centropomus mexicanus,fb,47.5,NA,35,NA
6428,centropomus nigrescens,fb,123,NA,45,NA
1014,centropomus parallelus,fb,72,NA,25,NA
1015,centropomus pectinatus,fb,56,NA,40,NA
1016,centropomus poeyi,fb,90,NA,45,NA
10978,centropomus robalito,fb,35.29999923706055,NA,25,NA
345,centropomus undecimalis,fb,140,NA,50,NA
10981,centropomus unionensis,fb,46,NA,25,NA
6430,centropomus viridis,fb,130,NA,NA,NA
3315,centropristis fuscula,fb,15,NA,NA,NA
3316,centropristis ocyurus,fb,30,NA,NA,NA
3317,centropristis philadelphica,fb,30,NA,NA,NA
361,centropristis striata,fb,66,NA,30,NA
64214,centropyge abei,fb,9.079999923706056,NA,NA,NA
9222,centropyge acanthops,fb,8,NA,NA,NA
3607,centropyge argi,fb,8,NA,NA,NA
10786,centropyge aurantia,fb,10,NA,NA,NA
10958,centropyge aurantonotus,fb,7.5,NA,6,NA
5454,centropyge bicolor,fb,15,NA,NA,NA
5458,centropyge bispinosa,fb,10,NA,NA,NA
25427,centropyge boylei,fb,7,NA,NA,NA
8773,centropyge colini,fb,9,NA,NA,NA
25424,centropyge debelius,fb,9,NA,NA,NA
66462,centropyge deborae,fb,6.949999809265137,NA,NA,NA
10870,centropyge eibli,fb,15,NA,NA,NA
6667,centropyge ferrugata,fb,10,NA,NA,NA
7813,centropyge fisheri,fb,8.399999618530273,NA,NA,NA
10974,centropyge flavipectoralis,fb,10,NA,NA,NA
5457,centropyge flavissima,fb,14,NA,NA,NA
5665,centropyge heraldi,fb,12,NA,NA,NA
10982,centropyge hotumatua,fb,10,NA,NA,NA
10990,centropyge interrupta,fb,15,NA,NA,NA
10997,centropyge joculator,fb,9,NA,NA,NA
7814,centropyge loriculus,fb,15,NA,NA,NA
11000,centropyge multicolor,fb,9,NA,NA,NA
6549,centropyge multispinis,fb,14,NA,NA,NA
25425,centropyge nahackyi,fb,9,NA,NA,NA
47059,centropyge narcosis,fb,5.510000228881836,NA,NA,NA
11100,centropyge nigriocellus,fb,6,NA,NA,NA
6647,centropyge nox,fb,10,NA,NA,NA
7812,centropyge potteri,fb,10,NA,NA,NA
11106,centropyge resplendens,fb,6,NA,NA,NA
11111,centropyge shepardi,fb,9,NA,7,NA
6548,centropyge tibicen,fb,19,NA,NA,NA
11189,centropyge venusta,fb,12,NA,NA,NA
5447,centropyge vrolikii,fb,12,NA,NA,NA
53965,centroscyllium excelsum,fb,63.599998474121094,NA,NA,NA
656,centroscyllium fabricii,fb,107,NA,84,70
657,centroscyllium granulatum,fb,28,NA,NA,NA
658,centroscyllium kamoharai,fb,60,NA,NA,NA
660,centroscyllium nigrum,fb,51,NA,NA,NA
659,centroscyllium ornatum,fb,30,NA,NA,NA
661,centroscyllium ritteri,fb,43,NA,NA,NA
662,centroscymnus coelolepis,fb,120,NA,92,NA
663,centroscymnus crepidater,fb,130,NA,NA,NA
665,centroscymnus macracanthus,fb,68,NA,NA,NA
666,centroscymnus owstonii,fb,121,NA,NA,NA
667,centroscymnus plunketi,fb,131,170,NA,NA
23390,cephalocassis borneensis,fb,30,NA,NA,NA
24986,cephalocassis jatia,fb,30,NA,NA,NA
51585,cephalocassis manillensis,fb,26,NA,NA,NA
23387,cephalocassis melanochir,fb,30,NA,NA,NA
6442,cephalopholis aitha,fb,40,NA,NA,NA
6396,cephalopholis argus,fb,60,NA,40,NA
6443,cephalopholis aurantia,fb,60,NA,30,NA
6444,cephalopholis boenak,fb,30,NA,NA,NA
12,cephalopholis cruentata,fb,42.599998474121094,NA,20,NA
6445,cephalopholis cyanostigma,fb,40,NA,NA,NA
6446,cephalopholis formosa,fb,34,NA,NA,NA
8816,cephalopholis fulva,fb,44,NA,NA,NA
6447,cephalopholis hemistiktos,fb,35,NA,23,NA
5366,cephalopholis igarashiensis,fb,43,NA,25,NA
6448,cephalopholis leopardus,fb,24,NA,NA,NA
6449,cephalopholis microprion,fb,25,NA,NA,NA
6450,cephalopholis miniata,fb,50,NA,NA,NA
9202,cephalopholis nigri,fb,30.5,NA,20,NA
66482,cephalopholis nigripinnis,fb,28,NA,NA,NA
6451,cephalopholis oligosticta,fb,30,NA,NA,NA
8761,cephalopholis panamensis,fb,39,NA,20,NA
6452,cephalopholis polleni,fb,43,NA,NA,NA
59450,cephalopholis polyspila,fb,18.799999237060547,NA,NA,NA
6453,cephalopholis sexmaculata,fb,50,NA,NA,NA
6454,cephalopholis sonnerati,fb,57,NA,30,NA
6455,cephalopholis spiloparaea,fb,30,NA,NA,NA
4936,cephalopholis taeniops,fb,70,NA,40,NA
6456,cephalopholis urodeta,fb,28,NA,NA,NA
64128,cephaloscyllium albipinnum,fb,101.3000030517578,102.5,NA,NA
64122,cephaloscyllium cooki,fb,29.5,NA,NA,NA
796,cephaloscyllium fasciatum,fb,42,NA,NA,NA
64131,cephaloscyllium hiscosellum,fb,46.29999923706055,52,NA,NA
797,cephaloscyllium isabella,fb,100,NA,NA,NA
798,cephaloscyllium laticeps,fb,150,NA,NA,NA
64123,cephaloscyllium pictum,fb,71.69999694824219,70.0999984741211,NA,NA
63780,cephaloscyllium sarawakense,fb,39.70000076293945,44.099998474121094,NA,NA
64125,cephaloscyllium signourum,fb,NA,74.0999984741211,NA,NA
800,cephaloscyllium silasi,fb,36,45,NA,NA
64127,cephaloscyllium speccum,fb,68,69.4000015258789,NA,NA
65889,cephaloscyllium stevensi,fb,NA,66,NA,NA
801,cephaloscyllium sufflans,fb,110,NA,NA,NA
49109,cephaloscyllium umbratile,fb,120,110,NA,NA
64129,cephaloscyllium variegatum,fb,72,74,NA,NA
802,cephaloscyllium ventriosum,fb,110,NA,NA,NA
64130,cephaloscyllium zebrum,fb,44.5,43.5,NA,NA
47751,cephalosilurus albomarginatus,fb,8.5,NA,NA,NA
47752,cephalosilurus apurensis,fb,29,NA,NA,NA
47753,cephalosilurus fowleri,fb,40.5,NA,NA,NA
47755,cephalosilurus nigricaudus,fb,35,NA,NA,NA
803,cephalurus cephalus,fb,28,NA,24,NA
51508,cepola australis,fb,25,NA,NA,NA
56,cepola macrophthalma,fb,80,NA,40,NA
4937,cepola pauciradiata,fb,70,NA,NA,NA
10480,cepola schlegelii,fb,50,NA,NA,NA
4572,ceratias holboelli,fb,16,120,NA,77
7142,ceratias tentaculatus,fb,NA,88,NA,NA
16972,ceratias uranoscopus,fb,24,NA,NA,NA
51119,ceratobranchia binghami,fb,6.199999809265137,NA,NA,NA
58047,ceratobranchia delotaenia,fb,3.7899999618530273,NA,NA,NA
53050,ceratobranchia elatior,fb,5.199999809265137,NA,NA,NA
51847,ceratobranchia joanae,fb,3.4000000953674316,NA,NA,NA
51120,ceratobranchia obtusirostris,fb,5.5,NA,NA,NA
46899,ceratobregma acanthops,fb,3.869999885559082,NA,NA,NA
46902,ceratobregma helenae,fb,3.5,NA,NA,NA
58062,ceratoglanis pachynema,fb,28,NA,NA,NA
16136,ceratoglanis scleronema,fb,44,NA,NA,NA
621,ceratoscopelus maderensis,fb,8.100000381469727,NA,NA,NA
2731,ceratoscopelus townsendi,fb,18.399999618530273,NA,NA,NA
6981,ceratoscopelus warmingii,fb,8.100000381469727,NA,NA,NA
58339,cercamia cladara,fb,4.5,NA,NA,NA
14876,cercamia eremia,fb,5,NA,NA,NA
68762,cercamia melanogaster,fb,2.799999952316284,NA,NA,NA
58415,cerdale fasciata,fb,3.8299999237060542,NA,NA,NA
3902,cerdale floridana,fb,9,NA,NA,NA
46813,cerdale ionthas,fb,7.5,NA,NA,NA
15278,cestraeus goldiei,fb,40,NA,20,NA
15279,cestraeus oxyrhyncus,fb,39,NA,20,NA
15286,cestraeus plicatilis,fb,32.5,NA,20,NA
547,cetengraulis edentulus,fb,18.200000762939453,17.100000381469727,15,NA
548,cetengraulis mysticetus,fb,22,NA,12,NA
15188,cetichthys indagator,fb,11.800000190734863,NA,NA,NA
15195,cetichthys parini,fb,19.600000381469727,NA,NA,NA
15324,cetomimoides parri,fb,3.700000047683716,NA,NA,NA
9036,cetomimus gillii,fb,11.199999809265137,NA,NA,NA
9039,cetomimus hempeli,fb,7.800000190734863,NA,NA,NA
16861,cetomimus picklei,fb,5.599999904632568,NA,NA,NA
59522,cetomimus teevani,fb,10.5,NA,NA,NA
58932,cetonurichthys subinflatus,fb,40,NA,NA,NA
25001,cetonurus crassiceps,fb,44,NA,NA,NA
17097,cetonurus globiceps,fb,50,NA,NA,NA
62617,cetopsidium ferreirai,fb,3.700000047683716,NA,NA,NA
48624,cetopsidium minutum,fb,4.900000095367432,NA,NA,NA
48625,cetopsidium morenoi,fb,4.300000190734863,NA,NA,NA
61665,cetopsidium orientale,fb,5.800000190734863,NA,NA,NA
62618,cetopsidium pemon,fb,4.260000228881836,NA,NA,NA
62619,cetopsidium roae,fb,4.099999904632568,NA,NA,NA
65079,cetopsidium soniae,fb,3.0899999141693115,3.5899999141693115,NA,NA
48619,cetopsis amphiloxa,fb,18.799999237060547,NA,NA,NA
62500,cetopsis arcana,fb,9,NA,NA,NA
57245,cetopsis baudoensis,fb,18.700000762939453,NA,NA,NA
62501,cetopsis caiapo,fb,6.900000095367432,NA,NA,NA
48620,cetopsis candiru,fb,26.299999237060547,NA,NA,NA
48618,cetopsis coecutiens,fb,27.299999237060547,NA,NA,NA
62502,cetopsis fimbriata,fb,10.300000190734863,NA,NA,NA
48612,cetopsis gobioides,fb,10.899999618530272,NA,NA,NA
57246,cetopsis jurubidae,fb,9,NA,NA,NA
62503,cetopsis montana,fb,11.899999618530272,NA,NA,NA
49399,cetopsis motatanensis,fb,15.5,NA,NA,NA
53660,cetopsis oliveirai,fb,3.5999999046325684,NA,NA,NA
53656,cetopsis orinoco,fb,9.399999618530272,NA,NA,NA
48626,cetopsis othonops,fb,11,NA,NA,NA
58365,cetopsis parma,fb,17,NA,NA,NA
62504,cetopsis pearsoni,fb,11.399999618530272,NA,NA,NA
48628,cetopsis plumbea,fb,11.800000190734863,NA,NA,NA
62505,cetopsis sandrae,fb,7.5,NA,NA,NA
62506,cetopsis sarcodes,fb,6.900000095367432,NA,NA,NA
62507,cetopsis starnesi,fb,9.699999809265137,NA,NA,NA
62508,cetopsis umbrosa,fb,5.400000095367432,NA,NA,NA
47824,cetopsorhamdia boquillae,fb,7.199999809265137,NA,NA,NA
57680,cetopsorhamdia filamentosa,fb,2.9000000953674316,NA,NA,NA
47828,cetopsorhamdia iheringi,fb,11.100000381469728,NA,NA,NA
47820,cetopsorhamdia insidiosa,fb,7.699999809265137,NA,NA,NA
47821,cetopsorhamdia molinae,fb,3.5999999046325684,NA,NA,NA
47822,cetopsorhamdia nasus,fb,7.199999809265137,NA,NA,NA
47825,cetopsorhamdia orinoco,fb,5.400000095367432,NA,NA,NA
47826,cetopsorhamdia phantasia,fb,4,NA,NA,NA
47827,cetopsorhamdia picklei,fb,12,NA,NA,NA
90,cetorhinus maximus,fb,1520,980,700,NA
5538,cetoscarus bicolor,fb,50,NA,NA,NA
66097,cetoscarus ocellatus,fb,80,NA,NA,NA
9040,cetostoma regani,fb,24.700000762939453,NA,NA,NA
12013,chaca bankanensis,fb,20,NA,NA,NA
24971,chaca burmensis,fb,20,NA,NA,NA
10258,chaca chaca,fb,20,NA,NA,NA
66577,chaca serica,fb,14.529999732971191,NA,NA,NA
473,chaenocephalus aceratus,fb,72,NA,50,NA
478,chaenodraco wilsoni,fb,43,NA,30,NA
5896,chaenogaleus macrostoma,fb,100,NA,NA,NA
54794,chaenogobius annularis,fb,16,NA,NA,NA
15788,chaenogobius gulosus,fb,11.710000038146973,NA,NA,NA
13828,chaenomugil proboscideus,fb,22,NA,NA,NA
16895,chaenophryne draco,fb,12.300000190734863,NA,8.300000190734863,NA
16897,chaenophryne longiceps,fb,24.5,20.700000762939453,NA,NA
27427,chaenophryne melanorhabdus,fb,10.199999809265137,NA,NA,NA
63954,chaenophryne quasiramifera,fb,9.800000190734863,NA,NA,NA
16899,chaenophryne ramifera,fb,9.600000381469728,NA,NA,NA
3711,chaenopsis alepidota,fb,15,NA,NA,NA
46727,chaenopsis deltarrhis,fb,7.5,NA,NA,NA
3712,chaenopsis limbaughi,fb,8.5,NA,NA,NA
60575,chaenopsis megalops,fb,10.199999809265137,NA,NA,NA
3713,chaenopsis ocellata,fb,12.5,NA,NA,NA
27909,chaenopsis resh,fb,13,NA,11,NA
54820,chaenopsis roseola,fb,4.300000190734863,NA,NA,NA
25532,chaenopsis schmitti,fb,8,NA,NA,NA
27910,chaenopsis stephensi,fb,4.599999904632568,NA,NA,NA
46745,chaetobranchopsis australis,fb,12,NA,NA,NA
25777,chaetobranchopsis orbicularis,fb,12,NA,NA,NA
25776,chaetobranchus flavescens,fb,21,26,NA,NA
46775,chaetobranchus semifasciatus,fb,23,NA,NA,NA
7975,chaetodermis penicilligerus,fb,31,NA,NA,NA
1024,chaetodipterus faber,fb,91,NA,50.400001525878906,NA
4939,chaetodipterus lippei,fb,31,NA,20,NA
3599,chaetodipterus zonatus,fb,65,NA,25,NA
6515,chaetodon adiergastos,fb,20,NA,NA,NA
58164,chaetodon andamanensis,fb,15,NA,NA,NA
6665,chaetodon argentatus,fb,20,NA,NA,NA
6516,chaetodon assarius,fb,13,NA,NA,NA
6513,chaetodon aureofasciatus,fb,12.5,NA,NA,NA
5557,chaetodon auriga,fb,23,NA,NA,NA
6648,chaetodon auripes,fb,20,NA,NA,NA
6514,chaetodon austriacus,fb,13,NA,NA,NA
5558,chaetodon baronessa,fb,16,NA,NA,NA
5559,chaetodon bennetti,fb,20,NA,NA,NA
8015,chaetodon blackburnii,fb,13,NA,NA,NA
5560,chaetodon burgessi,fb,14,NA,NA,NA
3602,chaetodon capistratus,fb,15,NA,NA,NA
5561,chaetodon citrinellus,fb,13,NA,NA,NA
7803,chaetodon collare,fb,18,NA,NA,NA
12646,chaetodon daedalma,fb,15,NA,NA,NA
12259,chaetodon declivis,fb,12,NA,NA,NA
10352,chaetodon decussatus,fb,20,NA,NA,NA
25436,chaetodon dialeucos,fb,18,NA,NA,NA
8916,chaetodon dolosus,fb,15,NA,NA,NA
5562,chaetodon ephippium,fb,30,NA,NA,NA
8014,chaetodon falcula,fb,20,NA,NA,NA
12274,chaetodon fasciatus,fb,22,NA,15,NA
6527,chaetodon flavirostris,fb,20,NA,NA,NA
5563,chaetodon flavocoronatus,fb,12,NA,NA,NA
7808,chaetodon fremblii,fb,13,NA,NA,NA
12534,chaetodon gardineri,fb,17,NA,NA,NA
6528,chaetodon guentheri,fb,18,NA,NA,NA
7791,chaetodon guttatissimus,fb,12,NA,NA,NA
5046,chaetodon hoefleri,fb,27,NA,17,NA
8278,chaetodon humeralis,fb,25.399999618530273,NA,12,NA
61607,chaetodon interruptus,fb,20,NA,NA,NA
5446,chaetodon kleinii,fb,15,NA,NA,NA
12287,chaetodon larvatus,fb,12,NA,12,NA
8083,chaetodon leucopleura,fb,18,NA,NA,NA
5564,chaetodon lineolatus,fb,30,NA,NA,NA
12538,chaetodon litus,fb,15.5,NA,NA,NA
5565,chaetodon lunula,fb,20,NA,NA,NA
14300,chaetodon lunulatus,fb,14,NA,NA,NA
7793,chaetodon madagaskariensis,fb,13,NA,NA,NA
8013,chaetodon marleyi,fb,20,NA,NA,NA
5566,chaetodon melannotus,fb,18,NA,NA,NA
12533,chaetodon melapterus,fb,13,NA,NA,NA
5567,chaetodon mertensii,fb,12.5,NA,NA,NA
25428,chaetodon mesoleucos,fb,13,NA,12,NA
5568,chaetodon meyeri,fb,20,NA,NA,NA
5136,chaetodon miliaris,fb,13,NA,NA,NA
8927,chaetodon mitratus,fb,14,NA,NA,NA
7810,chaetodon multicinctus,fb,12,NA,NA,NA
12535,chaetodon nigropunctatus,fb,14,NA,NA,NA
12532,chaetodon nippon,fb,15,NA,NA,NA
3604,chaetodon ocellatus,fb,20,NA,NA,NA
5569,chaetodon ocellicaudus,fb,15,NA,NA,NA
5570,chaetodon octofasciatus,fb,12,NA,NA,NA
6550,chaetodon ornatissimus,fb,20,NA,NA,NA
5472,chaetodon oxycephalus,fb,25,NA,NA,NA
12296,chaetodon paucifasciatus,fb,14,NA,NA,NA
6606,chaetodon pelewensis,fb,12.5,NA,NA,NA
6613,chaetodon plebeius,fb,15,NA,NA,NA
5571,chaetodon punctatofasciatus,fb,12,NA,NA,NA
5572,chaetodon quadrimaculatus,fb,16,NA,NA,NA
5573,chaetodon rafflesii,fb,18,NA,15,NA
6631,chaetodon rainfordi,fb,15,NA,NA,NA
5574,chaetodon reticulatus,fb,18,NA,NA,NA
10191,chaetodon robustus,fb,14.5,NA,NA,NA
12536,chaetodon sanctaehelenae,fb,18,NA,NA,NA
3605,chaetodon sedentarius,fb,15,NA,NA,NA
6634,chaetodon selene,fb,16,NA,NA,NA
5575,chaetodon semeion,fb,26,NA,NA,NA
12300,chaetodon semilarvatus,fb,23,NA,15,NA
12648,chaetodon smithi,fb,19,NA,NA,NA
5576,chaetodon speculum,fb,18,NA,NA,NA
3606,chaetodon striatus,fb,16,NA,NA,NA
5577,chaetodon tinkeri,fb,15,NA,NA,NA
7805,chaetodon triangulum,fb,16,NA,NA,NA
12537,chaetodon trichrous,fb,12,NA,NA,NA
6636,chaetodon tricinctus,fb,15,NA,NA,NA
5578,chaetodon trifascialis,fb,18,NA,NA,NA
5579,chaetodon trifasciatus,fb,15,NA,12,NA
5580,chaetodon ulietensis,fb,15,NA,NA,NA
5581,chaetodon unimaculatus,fb,20,NA,16,NA
5582,chaetodon vagabundus,fb,23,NA,15,NA
6666,chaetodon wiebeli,fb,19,NA,NA,NA
7794,chaetodon xanthocephalus,fb,20,NA,NA,NA
6508,chaetodon xanthurus,fb,14,NA,NA,NA
8933,chaetodon zanzibarensis,fb,12,NA,NA,NA
11116,chaetodontoplus caeruleopunctatus,fb,20,NA,NA,NA
67409,chaetodontoplus cephalareticulatus,fb,8.880000114440918,NA,NA,NA
11119,chaetodontoplus chrysocephalus,fb,22,NA,NA,NA
10819,chaetodontoplus conspicillatus,fb,10,NA,NA,NA
61657,chaetodontoplus dimidiatus,fb,22,NA,NA,NA
10823,chaetodontoplus duboulayi,fb,28,NA,NA,NA
10472,chaetodontoplus melanosoma,fb,20,NA,NA,NA
10851,chaetodontoplus meredithi,fb,25,NA,NA,NA
5660,chaetodontoplus mesoleucus,fb,18,NA,NA,NA
60410,chaetodontoplus niger,fb,25,NA,NA,NA
10828,chaetodontoplus personifer,fb,35,NA,NA,NA
65526,chaetodontoplus poliourus,fb,8.600000381469727,NA,NA,NA
11124,chaetodontoplus septentrionalis,fb,22,NA,NA,NA
64204,chaetodontoplus vanderloosi,fb,12.520000457763672,NA,NA,NA
50012,chaetostoma alternifasciatum,fb,15.300000190734863,NA,NA,NA
50010,chaetostoma anale,fb,16,NA,NA,NA
50013,chaetostoma anomalum,fb,16,NA,NA,NA
68092,chaetostoma bifurcum,fb,14.010000228881836,NA,NA,NA
50014,chaetostoma branickii,fb,13.1899995803833,NA,NA,NA
50025,chaetostoma breve,fb,30,NA,NA,NA
50024,chaetostoma brevilabiatum,fb,11.899999618530272,NA,NA,NA
62971,chaetostoma changae,fb,7.610000133514404,NA,NA,NA
50026,chaetostoma dermorhynchum,fb,25,NA,NA,NA
50030,chaetostoma dorsale,fb,8.800000190734863,NA,NA,NA
50031,chaetostoma dupouii,fb,7.900000095367432,NA,NA,NA
50033,chaetostoma fischeri,fb,30,NA,NA,NA
66366,chaetostoma formosae,fb,9.739999771118164,NA,NA,NA
50035,chaetostoma guairense,fb,8.100000381469727,NA,NA,NA
52592,chaetostoma jegui,fb,16.799999237060547,NA,NA,NA
50041,chaetostoma lepturum,fb,21.5,NA,NA,NA
50042,chaetostoma leucomelas,fb,20,NA,NA,NA
50043,chaetostoma lineopunctatum,fb,14.300000190734863,NA,NA,NA
50044,chaetostoma loborhynchos,fb,14.18000030517578,NA,NA,NA
50045,chaetostoma machiquense,fb,6.599999904632568,NA,NA,NA
50048,chaetostoma marginatum,fb,19,NA,NA,NA
50049,chaetostoma marmorescens,fb,13.5,NA,NA,NA
50050,chaetostoma microps,fb,8.899999618530273,NA,NA,NA
50053,chaetostoma milesi,fb,13,NA,NA,NA
50054,chaetostoma mollinasum,fb,6.800000190734863,NA,NA,NA
50055,chaetostoma niveum,fb,9.100000381469728,NA,NA,NA
50056,chaetostoma nudirostre,fb,12.600000381469728,NA,NA,NA
50057,chaetostoma palmeri,fb,9.5,NA,NA,NA
50058,chaetostoma patiae,fb,15.800000190734863,NA,NA,NA
50059,chaetostoma paucispinis,fb,9,NA,NA,NA
50060,chaetostoma pearsei,fb,15,NA,NA,NA
49357,chaetostoma sovichthys,fb,7.199999809265137,NA,NA,NA
68114,chaetostoma spondylus,fb,13.09000015258789,NA,NA,NA
50062,chaetostoma stannii,fb,20.5,NA,NA,NA
49378,chaetostoma tachiraense,fb,8.699999809265137,NA,NA,NA
50067,chaetostoma taczanowskii,fb,17,NA,NA,NA
50068,chaetostoma thomsoni,fb,10.100000381469728,NA,NA,NA
68093,chaetostoma trimaculineum,fb,16,NA,NA,NA
50069,chaetostoma vagum,fb,9.899999618530272,NA,NA,NA
57538,chaetostoma vasquezi,fb,18.700000762939453,NA,NA,NA
50232,chaetostoma venezuelae,fb,7.300000190734863,NA,NA,NA
27190,chaetostoma yurubiense,fb,17,NA,NA,NA
66970,chaeturichthys jeoni,fb,22,NA,NA,NA
23699,chaeturichthys stigmatias,fb,28.200000762939453,NA,NA,NA
23194,chagunius baileyi,fb,30,NA,NA,NA
23184,chagunius chagunio,fb,50,NA,NA,NA
13158,chagunius nicholsi,fb,30,NA,NA,NA
16942,chalaroderma capito,fb,20,NA,NA,NA
16943,chalaroderma ocellata,fb,7,NA,NA,NA
62332,chalceus epakros,fb,17.399999618530273,NA,NA,NA
13124,chalceus erythrurus,fb,21.350000381469727,NA,NA,NA
62333,chalceus guaporensis,fb,17.399999618530273,NA,NA,NA
10622,chalceus macrolepidotus,fb,24.459999084472656,NA,NA,NA
8154,chalinochromis brichardi,fb,12,NA,NA,NA
67481,chalinochromis cyanophleps,fb,12.93000030517578,NA,NA,NA
8155,chalinochromis popelini,fb,15,NA,NA,NA
16930,chalixodytes chameleontoculis,fb,4.599999904632568,NA,NA,NA
17454,chalixodytes tauensis,fb,4.599999904632568,NA,NA,NA
5133,champsocephalus esox,fb,35,NA,NA,NA
474,champsocephalus gunnari,fb,66,NA,35,NA
2249,champsochromis caeruleus,fb,32.20000076293945,NA,NA,NA
2250,champsochromis spilorhynchus,fb,30,NA,NA,NA
52892,champsodon atridorsalis,fb,12,NA,NA,NA
10296,champsodon capensis,fb,14.199999809265137,NA,NA,NA
52893,champsodon fimbriatus,fb,11.800000190734863,NA,NA,NA
10358,champsodon guentheri,fb,14,NA,NA,NA
10502,champsodon longipinnis,fb,11,NA,NA,NA
52895,champsodon machaeratus,fb,8.760000228881836,NA,NA,NA
10357,champsodon nudivittis,fb,12.699999809265137,NA,NA,NA
15604,champsodon omanensis,fb,10.600000381469728,NA,NA,NA
52900,champsodon pantolepis,fb,12.800000190734863,NA,NA,NA
52896,champsodon sagittus,fb,7.699999809265137,NA,NA,NA
52768,champsodon sechellensis,fb,10.140000343322754,NA,NA,NA
23513,champsodon snyderi,fb,9.899999618530272,NA,NA,NA
52902,champsodon vorax,fb,8.210000038146973,NA,NA,NA
10132,chanda nama,fb,11,NA,NA,NA
24734,chandramara chandramara,fb,5,NA,NA,NA
25273,channa amphibeus,fb,90,NA,NA,NA
4799,channa argus,fb,100,NA,NA,NA
7756,channa asiatica,fb,20,NA,8.699999809265137,NA
57932,channa aurantimaculata,fb,19.079999923706055,NA,NA,NA
25144,channa bankanensis,fb,23.5,NA,NA,NA
10133,channa barca,fb,105,NA,NA,NA
59754,channa bleheri,fb,13.489999771118164,NA,NA,NA
69341,channa brunnea,fb,10.979999542236328,NA,NA,NA
61418,channa burmanica,fb,8.039999961853027,NA,NA,NA
