db,spec_code,species,length,valid_name,aphia_id
fb,7400,hime japonica,19.5,NA,NA
fb,7401,lestidiops mirabilis,26.100000381469727,NA,NA
fb,7402,lestidium nudum,1.8899999856948853,NA,NA
fb,7403,sudis atrox,12.5,NA,NA
fb,7405,bolinichthys distofax,7.400000095367432,NA,NA
fb,7406,bolinichthys longipes,3.050000011920929,NA,NA
fb,7407,bolinichthys supralateralis,11.699999809265137,NA,NA
fb,7408,diaphus schmidti,5.300000190734863,NA,NA
fb,7409,diogenichthys atlanticus,2.200000047683716,NA,NA
fb,7410,lampadena anomala,18,NA,NA
fb,7411,lampadena luminosa,18.600000381469727,NA,NA
fb,7412,lampadena urophaos,14,NA,NA
fb,7413,lampanyctus nobilis,9.019999742507935,NA,NA
fb,7414,lampanyctus steinbecki,3.799999952316284,NA,NA
fb,7415,lampanyctus tenuiformis,13.700000286102295,NA,NA
fb,7416,dasyscopelus obtusirostris,7.25,NA,NA
fb,7417,notoscopelus caudispinosus,14,NA,NA
fb,7418,protomyctophum beckeri,3.4700000286102295,NA,NA
fb,7419,taaningichthys minimus,6.5,NA,NA
fb,7420,taaningichthys paurolychnus,9.5,NA,NA
fb,7421,triphoturus nigrescens,8.1,NA,NA
fb,7422,neoscopelus macrolepidotus,22,NA,NA
fb,7423,benthosema fibulatum,7.300000095367432,NA,NA
fb,7424,myctophum affine,7.900000095367432,NA,NA
fb,7425,dasyscopelus selenops,4.259999990463257,NA,NA
fb,7427,loweina rara,4.5,NA,NA
fb,7428,centrobranchus andreae,4.625,NA,NA
fb,7430,plectropomus pessuliferus,120,NA,NA
fb,7431,idiolychnus urolampus,11,NA,NA
fb,7432,diaphus adenomus,16.699999809265137,NA,NA
fb,7433,diaphus anderseni,3.200000047683716,NA,NA
fb,7434,diaphus brachycephalus,7.25,NA,NA
fb,7435,diaphus chrysorhynchus,1.0800000429153442,NA,NA
fb,7436,diaphus perspicillatus,4.089999973773956,NA,NA
fb,7437,diaphus fragilis,12.300000190734863,NA,NA
fb,7438,diaphus metopoclampus,9.05,NA,NA
fb,7439,diaphus phillipsi,4.859999895095825,NA,NA
fb,7440,diaphus termophilus,8,NA,NA
fb,7441,lampanyctus niger,11.100000381469728,NA,NA
fb,7442,bathypterois atricolor,15.199999809265137,NA,NA
fb,7443,ijimaia plicatellus,68,NA,NA
fb,7444,gigantura indica,23.149999618530273,NA,NA
fb,7445,derichthys serpentinus,30.550000190734863,NA,NA
fb,7446,chilorhinus platyrhynchus,18.5,NA,NA
fb,7447,gymnothorax pindae,39,NA,NA
fb,7448,liopropoma multilineatum,8,NA,NA
fb,7450,scuticaria tigrina,130,NA,NA
fb,7451,enchelycore pardalis,90.2,NA,NA
fb,7453,luzonichthys waitei,7,NA,NA
fb,7454,pseudanthias dispar,9.5,NA,NA
fb,7456,pseudanthias lori,12,NA,NA
fb,7457,hirundichthys affinis,24.4,NA,NA
fb,7458,pseudanthias luzonensis,14.5,NA,NA
fb,7459,gymnothorax berndti,91.1,NA,NA
fb,7460,pseudanthias smithvanizi,9.5,NA,NA
fb,7461,pictichromis porphyrea,6,NA,NA
fb,7463,pseudoplesiops typus,4.599999904632568,NA,NA
fb,7464,gymnothorax steindachneri,91,NA,NA
fb,7465,gymnothorax nudivomer,140,NA,NA
fb,7470,phyllophichthus xenodontus,42,NA,NA
fb,7471,schultzidia johnstonensis,35,NA,NA
fb,7472,callechelys lutea,104,NA,NA
fb,7473,leiuranus semicinctus,66,NA,NA
fb,7475,ophichthus polyophthalmus,62.5,NA,NA
fb,7476,synaphobranchus affinis,112.65,NA,NA
fb,7477,serrivomer beanii,78,NA,NA
fb,7478,stemonidium hypomelas,22,NA,NA
fb,7479,periophthalmodon freycineti,25.5,NA,NA
fb,7480,periophthalmus argentilineatus,11,NA,NA
fb,7481,periophthalmus gracilis,4.385,NA,NA
fb,7482,periophthalmus kalolo,14.100000381469728,NA,NA
fb,7483,cheilodactylus vittatus,33.94999980926514,cheilodactylus vittatus,311553
fb,7484,periophthalmus malaccensis,9,NA,NA
fb,7485,periophthalmus minutus,7.800000190734863,NA,NA
fb,7486,periophthalmus novemradiatus,10,NA,NA
fb,7487,scartelaos histophorus,12.2,NA,NA
fb,7488,paraplagusia blochii,22,NA,NA
fb,7490,gymnothorax philippinus,60,NA,NA
fb,7491,gymnothorax herrei,30,NA,NA
fb,7492,nettastoma solitarium,46.5,NA,NA
fb,7493,pherallodichthys meshimaensis,3,NA,NA
fb,7494,discotrema crinophilum,5,NA,NA
fb,7495,hippichthys spicifer,15.449999809265137,NA,NA
fb,7496,kathetostoma cubana,30,NA,NA
fb,7497,prionotus beanii,15,NA,NA
fb,7498,evoxymetopon taeniatus,133.10000610351562,NA,NA
fb,7499,colomesus psittacus,29.274999618530273,NA,NA
fb,7502,aldrovandia affinis,55,NA,NA
fb,7505,hyporhamphus acutus,25.25,NA,NA
fb,7506,hyporhamphus pacificus,15.399999618530272,NA,NA
fb,7507,hemiramphus depauperatus,34.599998474121094,NA,NA
fb,7509,cheilopogon atrisignis,33,NA,NA
fb,7510,mordacia mordax,50,NA,NA
fb,7511,anguilla obscura,110,NA,NA
fb,7512,anguilla reinhardtii,158,NA,NA
fb,7513,fusigobius signipinnis,4.900000095367432,NA,NA
fb,7514,lophiodes naresi,20,NA,NA
fb,7515,lophiodes triradiatus,25.899999618530273,NA,NA
fb,7516,lophiodes mutilus,45,NA,NA
fb,7517,lophiomus setigerus,39.75,NA,NA
fb,7518,argentina brucei,15,NA,NA
fb,7519,aspredinichthys filamentosus,21.799999237060547,NA,NA
fb,7520,aspredinichthys tibicen,24.299999618530272,NA,NA
fb,7521,aspredo aspredo,29.399999618530273,NA,NA
fb,7523,cynoglossus arel,29.799999237060547,NA,NA
fb,7524,membras analis,12,NA,NA
fb,7525,atherinella blackburni,12.42,NA,NA
fb,7526,atherinella brasiliensis,12.36,NA,NA
fb,7527,ancylopsetta cycloidea,25,NA,NA
fb,7528,ancylopsetta kumperae,25,NA,NA
fb,7529,bothus maculiferus,25,NA,NA
fb,7530,trichopsetta caribbaea,18,NA,NA
fb,7531,centropomus mexicanus,47.5,NA,NA
fb,7532,symphurus plagusia,18.200000381469728,NA,NA
fb,7533,eugerres brasilianus,19.5,NA,NA
fb,7535,genyatremus luteus,30.95,NA,NA
fb,7536,scleropages jardinii,45,NA,NA
fb,7537,scleropages leichardti,100,NA,NA
fb,7538,hyporhamphus roberti roberti,24.6,hyporhamphus roberti roberti,272194
fb,7539,retropinna tasmanica,7,NA,NA
fb,7541,lovettia sealii,8,NA,NA
fb,7542,symphysanodon berryi,29.600000190734864,NA,NA
fb,7543,galaxias auratus,23.75,galaxias auratus,1019889
fb,7544,galaxias brevipinnis,28,NA,NA
fb,7545,verilus sordidus,24.799999237060547,NA,NA
fb,7546,gymnothorax funebris,191,NA,NA
fb,7547,gymnothorax moringa,103,NA,NA
fb,7548,gymnothorax vicinus,105.5,NA,NA
fb,7549,muraena robusta,150,NA,NA
fb,7550,aplatophis chauliodus,84,NA,NA
fb,7551,ophichthus cylindroideus,93.3000030517578,NA,NA
fb,7552,lepophidium aporrhox,18.899999618530273,NA,NA
fb,7553,lepophidium brevibarbe,25.649999618530273,NA,NA
fb,7554,lepophidium pheromystax,27,NA,NA
fb,7555,brachyplatystoma vaillantii,69,NA,NA
fb,7556,pimelodus blochii,27.05,NA,NA
fb,7557,polymixia nobilis,38.400000762939456,NA,NA
fb,7559,atrosalarias holomelas,12.349999904632568,NA,NA
fb,7560,crossosalarias macrospilus,9.099999904632568,NA,NA
fb,7561,ecsenius midas,13,NA,NA
fb,7562,istiblennius dussumieri,12,NA,NA
fb,7563,xiphasia setifer,53,NA,NA
fb,7564,laiphognathus multimaculatus,4,NA,NA
fb,7565,omobranchus ferox,6,NA,NA
fb,7566,omobranchus punctatus,8.900000095367432,NA,NA
fb,7567,ecsenius lineatus,8.650000095367432,NA,NA
fb,7568,ecsenius oculus,6.5,NA,NA
fb,7569,blenniella bilitonensis,9.079999923706056,NA,NA
fb,7570,mimoblennius atrocinctus,5,NA,NA
fb,7571,enteromius paludinosus,12.05,enteromius paludinosus,1214761
fb,7572,achirus achirus,33,NA,NA
fb,7573,nesiarchus nasutus,130,NA,NA
fb,7575,gymnachirus nudus,16.25,NA,NA
fb,7576,neochanna cleaveri,12.5,NA,NA
fb,7577,labeo umbratus,50,labeo umbratus,1017481
fb,7579,galaxias maculatus,14.35,NA,NA
fb,7580,trinectes paulistanus,16.6,NA,NA
fb,7581,hologymnosus rhodonotus,32,NA,NA
fb,7582,cirrhilabrus katherinae,7.5,NA,NA
fb,7583,cirrhilabrus lanceolatus,9.400000095367432,NA,NA
fb,7584,cirrhilabrus lunatus,8.494999885559082,NA,NA
fb,7585,cirrhilabrus melanomarginatus,13,NA,NA
fb,7586,cirrhilabrus rubrimarginatus,13.599999904632568,NA,NA
fb,7587,gunnellichthys pleurotaenia,12,NA,NA
fb,7588,chimaera phantasma,56,NA,NA
fb,7589,hydrolagus deani,67,NA,NA
fb,7590,uroconger lepturus,52,NA,NA
fb,7591,gavialiceps taeniola,64.69999694824219,NA,NA
fb,7592,alepocephalus bicolor,29,NA,NA
fb,7593,polyipnus spinosus,6.950000047683716,NA,NA
fb,7594,fontitrygon geijskesi,150,NA,NA
fb,7596,hymenocephalus torvus,37,NA,NA
fb,7598,coelorinchus acutirostris,22.299999237060547,NA,NA
fb,7600,trachonurus villosus,47.25,NA,NA
fb,7601,cataetyx lepidogenys,13,NA,NA
fb,7602,malthopsis lutea,10,NA,NA
fb,7603,malthopsis annulifera,9,NA,NA
fb,7604,dipturus bullisi,48,NA,NA
fb,7605,halicmetus reticulatus,9,NA,NA
fb,7606,raja cervigoni,50,NA,NA
fb,7607,dipturus teevani,84,NA,NA
fb,7608,dactylobatus clarkii,59,NA,NA
fb,7609,atlantoraja cyclophora,59.7,NA,NA
fb,7611,rajella purpuriventralis,17.399999618530273,NA,NA
fb,7612,schroederobatis americana,40,NA,NA
fb,7613,rostroraja alba,90,NA,NA
fb,7614,leucoraja circularis,101,NA,NA
fb,7615,rajella fyllae,64,NA,NA
fb,7616,dipturus oxyrinchus,62.2,NA,NA
fb,7617,raja undulata,86,NA,NA
fb,7618,mobula mobular,320,NA,NA
fb,7619,leucoraja fullonica,120,NA,NA
fb,7620,micropogonias furnieri,47.25,NA,NA
fb,7621,uranoscopus bicinctus,23.350000381469727,NA,NA
fb,7622,triacanthodes anomalus,10,NA,NA
fb,7623,microphis fluviatilis,21,NA,NA
fb,7624,halimochirurgus alcocki,21.600000381469727,NA,NA
fb,7625,plectorhinchus flavomaculatus,54.5,NA,NA
fb,7626,plectorhinchus sordidus,33.79999923706055,NA,NA
fb,7627,bassozetus robustus,64,NA,NA
fb,7628,hoplobrotula gnathopus,45,NA,NA
fb,7629,nerophis lumbriciformis,16,NA,NA
fb,7630,naso fageni,80,NA,NA
fb,7631,zebrasoma gemmatum,22,NA,NA
fb,7632,eviota irrasa,1.7999999523162842,NA,NA
fb,7633,acantholabrus palloni,24.25,NA,NA
fb,7634,melichthys indicus,25,NA,NA
fb,7635,eviota sparsa,2.0999999046325684,NA,NA
fb,7637,arnoglossus dalgleishi,19.5,NA,NA
fb,7638,eviota spilota,2.0999999046325684,NA,NA
fb,7639,eviota storthynx,2.5,NA,NA
fb,7640,tripterygion delaisi,8.899999618530273,NA,NA
fb,7641,bothus mancus,48,NA,NA
fb,7642,crossorhombus valderostratus,14.300000190734863,NA,NA
fb,7643,laeops nigromaculatus,21,NA,NA
fb,7644,coryphoblennius galerita,7.599999904632568,NA,NA
fb,7645,laeops pectoralis,19,NA,NA
fb,7646,branchiostegus doliatus,40,NA,NA
fb,7647,cynoglossus kopsii,37.75,NA,NA
fb,7648,gobius cruentatus,17.15,NA,NA
fb,7649,branchiostegus sawakinensis,40.89999961853027,NA,NA
fb,7650,callionymus marleyi,10.150000095367432,NA,NA
fb,7651,antigonia rubescens,15,NA,NA
fb,7652,cynoglossus monopus,18.799999237060547,NA,NA
fb,7653,psenopsis obscura,20,NA,NA
fb,7654,chirodactylus brachydactylus,33.89999961853027,NA,NA
fb,7655,chirodactylus jessicalenorum,49.70000076293945,NA,NA
fb,7656,cynoglossus suyeni,27.5,NA,NA
fb,7657,chlorophthalmus punctatus,20,NA,NA
fb,7659,myripristis trachyacron,20,NA,NA
fb,7660,gobius gasteveni,8.55,NA,NA
fb,7661,ecsenius lividanalis,4.849999904632568,NA,NA
fb,7662,ecsenius melarchus,6.199999809265137,NA,NA
fb,7663,ecsenius stigmatura,6,NA,NA
fb,7664,ecsenius namiyei,10.5,NA,NA
fb,7665,citharoides macrolepis,25,NA,NA
fb,7666,ecsenius monoculus,5,NA,NA
fb,7667,ecsenius dilemma,3.130000114440918,NA,NA
fb,7668,ecsenius bimaculatus,4.25,NA,NA
fb,7669,ecsenius pictus,5,NA,NA
fb,7670,ecsenius kurti,3.5,NA,NA
fb,7671,ariosoma mauritianum,30,NA,NA
fb,7672,ariosoma scheelei,20,NA,NA
fb,7673,bathymyrus smithi,58,NA,NA
fb,7674,coloconger scholesi,43.75,NA,NA
fb,7675,conger wilsoni,66.5,NA,NA
fb,7676,bathycongrus wallacei,55,NA,NA
fb,7677,cynoglossus acaudatus,14,NA,NA
fb,7678,cynoglossus attenuatus,31,NA,NA
fb,7679,parapercis maritzi,18.5,NA,NA
fb,7680,cynoglossus durbanensis,20,NA,NA
fb,7681,cynoglossus gilchristi,16,NA,NA
fb,7682,cynoglossus lachneri,46,NA,NA
fb,7683,cynoglossus marleyi,35,NA,NA
fb,7684,cynoglossus zanzibarensis,32,NA,NA
fb,7685,lesueurigobius friesii,9.2,NA,NA
fb,7687,symphurus ocellatus,12,NA,NA
fb,7688,symphurus strictus,14,NA,NA
fb,7689,thorogobius ephippiatus,13,NA,NA
fb,7690,microchirus theophila,32.70000076293945,NA,NA
fb,7691,dactyloptena peterseni,28.300000190734863,NA,NA
fb,7692,drepane longimana,40,NA,NA
fb,7693,erythrocles schlegelii,32,NA,NA
fb,7694,tripterodon orbis,54.54999923706055,NA,NA
fb,7695,cheilopogon cyanopterus,40,NA,NA
fb,7696,cheilopogon nigricans,28,NA,NA
fb,7697,rexea prometheoides,32.85000038146973,NA,NA
fb,7698,thyrsitoides marleyi,99.8000030517578,NA,NA
fb,7699,gerres longirostris,30,NA,NA
fb,7700,gerres methueni,19,NA,NA
fb,7701,aulacocephalus temminckii,25,NA,NA
fb,7702,plectorhinchus chubbi,55.29999923706055,NA,NA
fb,7703,plectorhinchus gaterinus,50,NA,NA
fb,7704,plectorhinchus plagiodesmus,90,NA,NA
fb,7705,plectorhinchus playfairi,44.29999923706055,NA,NA
fb,7706,plectorhinchus schotaf,80,NA,NA
fb,7707,pomadasys furcatus,44,NA,NA
fb,7708,pomadasys stridens,16.100000381469727,NA,NA
fb,7709,hemiramphus lutkei,35,NA,NA
fb,7710,hyporhamphus affinis,38,NA,NA
fb,7711,hyporhamphus capensis,12,NA,NA
fb,7712,hyporhamphus improvisus,18,NA,NA
fb,7713,ostichthys archiepiscopus,32,NA,NA
fb,7714,sargocentron praslin,21,NA,NA
fb,7715,kuhlia rupestris,50.5,NA,NA
fb,7716,bodianus leucosticticus,24.200000762939453,NA,NA
fb,7717,apterygocampus epinnulatus,3,NA,NA
fb,7718,doryrhamphus abbreviatus,4.300000190734863,NA,NA
fb,7719,doryrhamphus malus,6.199999809265137,NA,NA
fb,7720,microphis millepunctatus,22,NA,NA
fb,7721,bhanotia fasciolata,9,NA,NA
fb,7722,bulbonaricus davaoensis,4.300000190734863,NA,NA
fb,7723,dunckerocampus pessuliferus,16,NA,NA
fb,7724,festucalex erythraeus,8.199999809265137,NA,NA
fb,7725,festucalex prolixus,3.5999999046325684,NA,NA
fb,7726,cypselurus naresii,21,NA,NA
fb,7727,halicampus grayi,20,NA,NA
fb,7728,hippichthys cyanospilos,16,NA,NA
fb,7729,hippichthys penicillus,14.300000190734863,NA,NA
fb,7730,micrognathus micronotopterus,5.699999809265137,NA,NA
fb,7731,micrognathus natans,6,NA,NA
fb,7732,microphis mento,15,NA,NA
fb,7734,bodianus perditio,59,NA,NA
fb,7735,microphis leiaspis,19,NA,NA
fb,7736,coris formosa,35,NA,NA
fb,7737,microphis retzii,14.5,microphis retzii,1018478
fb,7738,labeo altivelis,38,labeo altivelis,1021700
fb,7739,oostethus jagorii,16,NA,NA
fb,7740,minyichthys brachyrhinus,4.599999904632568,NA,NA
fb,7742,phoxocampus belcheri,7.199999809265137,NA,NA
fb,7743,synodontis zambezensis,24.5,NA,NA
fb,7744,gomphosus caeruleus,21.149999618530273,NA,NA
fb,7745,phoxocampus tetrophthalmus,8,NA,NA
fb,7747,iniistius pentadactylus,23.149999618530273,NA,NA
fb,7748,leiognathus berbis,9.85,NA,NA
fb,7749,salarias ceramensis,15,NA,NA
fb,7750,andamia reyi,10,NA,NA
fb,7753,platybelone trachura,32,NA,NA
fb,7754,scomberesox simulans,13,NA,NA
fb,7756,channa asiatica,19,channa asiatica,1018804
fb,7757,pseudogastromyzon myersi,6,NA,NA
fb,7760,oreonectes platycephalus,8.099999904632568,NA,NA
fb,7762,zacco platypus,15.5,NA,NA
fb,7763,dichotomyctere nigroviridis,17,NA,NA
fb,7764,cyprinocirrhites polyactis,14.5,NA,NA
fb,7765,labroides phthirophagus,9.799999952316284,NA,NA
fb,7766,iniistius umbrilatus,17.5,NA,NA
fb,7767,macropharyngodon geoffroy,12,NA,NA
fb,7768,cirrhilabrus jordani,8.899999618530273,NA,NA
fb,7769,heniochus diphreutes,21,NA,NA
fb,7770,thalassoma duperrey,24.5,NA,NA
fb,7771,thalassoma ballieui,26.200000762939453,NA,NA
fb,7772,saurida flamma,30.75,NA,NA
fb,7773,myripristis amaena,20.550000190734863,NA,NA
fb,7775,cryptoheros spilurus,12,NA,NA
fb,7776,sebastapistes coniorta,9.699999809265137,NA,NA
fb,7777,corydoras aeneus,5.719999895095825,NA,NA
fb,7778,pelvicachromis pulcher,11,NA,NA
fb,7779,sebastapistes ballieui,11.699999809265137,NA,NA
fb,7780,iracundus signifer,11.75,NA,NA
fb,7781,dendrochirus barberi,15.25,NA,NA
fb,7782,pterois sphex,22,NA,NA
fb,7783,pseudanthias thompsoni,20.850000381469727,NA,NA
fb,7785,johnius amblycephalus,21,NA,NA
fb,7787,priacanthus meeki,33,NA,NA
fb,7788,ostorhinchus maculiferus,10.650000095367432,NA,NA
fb,7789,gobiodon citrinus,6.599999904632568,NA,NA
fb,7791,chaetodon guttatissimus,12,NA,NA
fb,7792,cirrhitops fasciatus,10.199999809265137,NA,NA
fb,7793,chaetodon madagaskariensis,12.75,NA,NA
fb,7794,chaetodon xanthocephalus,20,NA,NA
fb,7795,hemitaurichthys zoster,17,NA,NA
fb,7797,pterois miles,31.5,NA,NA
fb,7798,dascyllus carneus,7,NA,NA
fb,7799,pseudanthias evansi,12,NA,NA
fb,7800,anampses lineatus,11.5,NA,NA
fb,7801,macropharyngodon bipartitus,11.699999809265137,NA,NA
fb,7802,synchiropus stellatus,6.75,NA,NA
fb,7803,chaetodon collare,17,NA,NA
fb,7804,microcanthus strigatus,16,NA,NA
fb,7805,chaetodon triangulum,16,NA,NA
fb,7806,halichoeres leucoxanthus,11.699999809265137,NA,NA
fb,7807,meiacanthus smithi,8.25,NA,NA
fb,7808,chaetodon fremblii,12.199999809265137,NA,NA
fb,7809,amphiprion nigripes,9.949999809265137,NA,NA
fb,7810,chaetodon multicinctus,11.849999904632568,NA,NA
fb,7811,apolemichthys arcuatus,16.5,NA,NA
fb,7812,centropyge potteri,12.399999618530272,NA,NA
fb,7813,centropyge fisheri,7.5,NA,NA
fb,7814,centropyge loriculus,12.5,NA,NA
fb,7815,plectroglyphidodon sindonis,10,NA,NA
fb,7816,dascyllus albisella,11,NA,NA
fb,7817,chromis hanui,7.599999952316284,NA,NA
fb,7818,chromis ovalis,16.5,NA,NA
fb,7819,chromis verater,17.299999237060547,NA,NA
fb,7822,myripristis xanthacra,16.75,NA,NA
fb,7823,myripristis seychellensis,21.550000190734863,NA,NA
fb,7824,lophiodes insidiator,30,NA,NA
fb,7826,coris venusta,13.199999809265137,NA,NA
fb,7827,coris flavovittata,47.20000076293945,NA,NA
fb,7828,stethojulis balteata,11.899999618530272,NA,NA
fb,7829,chlorurus perspicillatus,37.85000038146973,NA,NA
fb,7830,priolepis eugenius,5.590000152587891,NA,NA
fb,7831,entomacrodus marmoratus,13.449999809265137,NA,NA
fb,7832,istiblennius zebra,19.299999237060547,NA,NA
fb,7833,plagiotremus ewaensis,6.799999952316284,NA,NA
fb,7834,plagiotremus goslinei,5.724999904632568,NA,NA
fb,7835,cantherhines sandwichiensis,18.049999237060547,NA,NA
fb,7836,notopogon xenosoma,17,NA,NA
fb,7837,lactoria fornasini,19,NA,NA
fb,7838,coelorinchus braueri,40,NA,NA
fb,7839,ventrifossa divergens,30,NA,NA
fb,7840,canthigaster amboinensis,13.5,NA,NA
fb,7841,ventrifossa nasuta,41,NA,NA
fb,7842,cantherhines fronticinctus,24.5,NA,NA
fb,7843,stephanolepis aurata,28,NA,NA
fb,7844,canthigaster jactator,8.699999904632568,NA,NA
fb,7845,canthigaster coronata,11,NA,NA
fb,7846,canthigaster epilampra,12,NA,NA
fb,7847,genicanthus personatus,21,NA,NA
fb,7848,fibramia amboinensis,6,NA,NA
fb,7849,acreichthys tomentosus,11.75,NA,NA
fb,7850,aesopia cornuta,22.5,NA,NA
fb,7852,thamnaconus fajardoi,22,NA,NA
fb,7854,taeniamia lineolata,9.600000381469728,NA,NA
fb,7855,thamnaconus modestoides,32,NA,NA
fb,7856,ariosoma anagoides,51,NA,NA
fb,7857,arothron mappa,62.5,NA,NA
fb,7858,monodactylus falciformis,16,NA,NA
fb,7860,agonostomus telfairii,75,NA,NA
fb,7861,planiliza alata,57.2,NA,NA
fb,7862,ostracion whitleyi,15.5,NA,NA
fb,7864,osteomugil robustus,33.1,NA,NA
fb,7866,parapercis hexophtalma,23,NA,NA
fb,7867,parapercis robinsoni,22.75,NA,NA
fb,7868,sargocentron xantherythrum,16.09999990463257,NA,NA
fb,7869,parapercis nebulosa,25.1,NA,NA
fb,7870,uropterygius macrocephalus,43.9,NA,NA
fb,7871,blenniella gibbifrons,9.600000381469728,NA,NA
fb,7872,parapercis schauinslandii,12.849999904632568,NA,NA
fb,7873,caracanthus maculatus,4.699999809265137,NA,NA
fb,7874,pseudanthias bicolor,13,NA,NA
fb,7875,cosmocampus balli,12,NA,NA
fb,7878,parupeneus macronemus,22.600000381469727,NA,NA
fb,7879,upeneus japonicus,16.200000762939453,NA,NA
fb,7880,gymnomuraena zebra,125,NA,NA
fb,7881,gymnothorax breedeni,100,NA,NA
fb,7882,gymnothorax johnsoni,109,NA,NA
fb,7884,gymnothorax phasmatodes,46,NA,NA
fb,7887,parachaetodon ocellatus,15.300000190734863,NA,NA
fb,7888,dicrolene multifilis,26,NA,NA
fb,7889,glyptophidium longipes,26,NA,NA
fb,7890,selachophidium guentheri,30,NA,NA
fb,7891,oplegnathus peaolopesi,75,NA,NA
fb,7892,histiopterus typus,29,NA,NA
fb,7893,pentaceros capensis,35,NA,NA
fb,7894,bembrops platyrhynchus,24.15,NA,NA
fb,7895,cociella crocodilus,32,NA,NA
fb,7896,papilloculiceps longiceps,58.79999923706055,NA,NA
fb,7897,sorsogona prionota,21.350000381469727,NA,NA
fb,7898,marleyella bicolorata,19,NA,NA
fb,7899,paralichthodes algoensis,50,NA,NA
fb,7900,plotosus nkunga,51,NA,NA
fb,7901,polydactylus plebeius,47.04999923706055,NA,NA
fb,7902,pomacanthus annularis,45,NA,NA
fb,7903,pomacanthus maculosus,35.1,NA,NA
fb,7905,pristigenys niphonia,29.899999618530273,NA,NA
fb,7906,hipposcarus harid,47.95000038146973,NA,NA
fb,7907,chlorurus atrilunula,30,NA,NA
fb,7908,scarus caudofasciatus,50,NA,NA
fb,7909,chlorurus cyanescens,50,NA,NA
fb,7910,chlorurus enneacanthus,50,NA,NA
fb,7911,scarus falcipinnis,56.29999923706055,NA,NA
fb,7912,scarus russelii,47.25,NA,NA
fb,7913,scarus scaber,30.449999809265137,NA,NA
fb,7914,scarus viridifucatus,45,NA,NA
fb,7915,scatophagus tetracanthus,30,NA,NA
fb,7916,argyrosomus thorpei,52,NA,NA
fb,7917,parapterois heterura,38,NA,NA
fb,7918,scorpaenopsis gibbosa,18.8,NA,NA
fb,7919,scorpaenopsis venosa,23.5,NA,NA
fb,7920,acanthistius sebastoides,35,NA,NA
fb,7923,meganthias natalensis,40,NA,NA
fb,7925,sillago maculata,21.45,NA,NA
fb,7926,heteromycteris capensis,11.7,NA,NA
fb,7927,pardachirus morrowi,16.84999990463257,NA,NA
fb,7928,pegusa nasuta,21.7,NA,NA
fb,7929,synaptura marginata,50,NA,NA
fb,7930,chrysoblephus lophus,50,NA,NA
fb,7931,crenidens crenidens,30,NA,NA
fb,7932,diplodus hottentotus,48,NA,NA
fb,7933,polyamblyodon germanum,45,NA,NA
fb,7934,polyamblyodon gibbosum,60,NA,NA
fb,7935,polysteganus coeruleopunctatus,24,NA,NA
fb,7936,rhabdosargus thorpei,45,NA,NA
fb,7937,sphyraena flavicauda,39.10000038146973,NA,NA
fb,7938,sphyraena putnamae,90,NA,NA
fb,7939,sphyraena qenie,155,NA,NA
fb,7941,synodus hoshinonis,21.200000762939453,NA,NA
fb,7942,synodus indicus,22.299999237060547,NA,NA
fb,7943,synodus jaculum,17.75,NA,NA
fb,7944,mesopristes elongatus,16,NA,NA
fb,7945,pelates quadrilineatus,18,NA,NA
fb,7946,terapon puta,13.399999999999999,NA,NA
fb,7947,tentoriceps cristatus,90,NA,NA
fb,7948,chelidonichthys queketti,27.25,NA,NA
fb,7949,lepidotrigla faurei,18,NA,NA
fb,7950,lepidotrigla multispinosa,16,NA,NA
fb,7951,uranoscopus archionema,33,NA,NA
fb,7952,zeus capensis,90,NA,NA
fb,7953,pseudosimochromis babaulti,12,NA,NA
fb,7956,pristis zijsron,730,NA,NA
fb,7957,anacanthobatis marmorata,29,NA,NA
fb,7958,indobatis ori,42.900001525878906,NA,NA
fb,7960,dipturus pullopunctatus,74.69999694824219,NA,NA
fb,7961,dipturus lanceorostratus,82,NA,NA
fb,7962,dipturus springeri,192,NA,NA
fb,7963,dipturus stenorhynchus,101,NA,NA
fb,7964,leucoraja wallacei,78.54999923706055,NA,NA
